simulation,permutation,lambda_pairs,threshold,predicted_changepoints
9,1,"21.494185260204677,0.13792602877690058;20.639767440550294,0.14363570826435534;21.37755832643195,0.1386784949649502;21.18962010041709,0.13990848352569887;20.83266665599966,0.14230571936316355;21.447610589527216,0.1382255427643128;21.540659228538015,0.13762845339512075;20.784609690826528,0.1426347503674066;20.8806130178211,0.14197895493799925;21.517434791350013,0.13777700006911564",0.18629149374927056,367
29,1,"19.697715603592208,0.15050514863735653;20.566963801203133,0.14414415483930584;20.493901531919196,0.14465803937418426;20.273134932713294,0.14623330947949492;19.949937343260004,0.1486023521641085;20.566963801203133,0.14414415483930584;20.518284528683193,0.1444861343349976;20.024984394500787,0.1480454394535836;20.12461179749811,0.14731253673691147;20.12461179749811,0.14731253673691147",0.27305379525870654,378
21,1,"20.566963801203133,0.14414415483930584;19.672315572906,0.15069947428141472;20.273134932713294,0.14623330947949492;20.493901531919196,0.14465803937418426;20.591260281974,0.1439740731814409;20.445048300260872,0.14500369826454237;20.493901531919196,0.14465803937418426;20.85665361461421,0.14214205545695635;20.0,0.1482303807367511;20.952326839756964,0.1414930015844202",0.21713024242726553,577
32,1,"23.302360395462088,0.12722348999942304;23.173260452512935,0.12793226144461414;23.345235059857504,0.1269898378462983;23.15167380558045,0.12805154563038276;23.345235059857504,0.1269898378462983;23.643180835073778,0.12538954193240942;23.430749027719962,0.12652636973865905;22.93468988235943,0.12926303472781187;23.323807579381203,0.12710650285744104;23.043437243605826,0.12865301228260348",0.10583887434095657,404
8,1,"22.090722034374522,0.1342014810616833;22.494443758403985,0.13179288390393903;22.338307903688676,0.13271406355024246;22.360679774997898,0.13258128306322034;22.494443758403985,0.13179288390393903;22.44994432064365,0.13205411881618537;22.06807649071391,0.13433919426473387;22.02271554554524,0.1346158973267356;22.40535650240808,0.13231691334241402;22.293496809607955,0.13298082575620657",0.190066523973001,317
36,1,"20.8806130178211,0.14197895493799925;20.92844953645635,0.1416544311880734;20.322401432901575,0.14587880396533157;20.97617696340303,0.1413321226221227;21.307275752662516,0.13913592939559957;20.71231517720798,0.1431326044129197;20.952326839756964,0.1414930015844202;21.37755832643195,0.1386784949649502;21.095023109728988,0.14053587897553668;20.29778313018444,0.14605573405336134",0.1630128219425681,62
3,1,"20.639767440550294,0.14363570826435534;21.071307505705477,0.14069405108972452;20.952326839756964,0.1414930015844202;20.808652046684813,0.1424699499075596;20.97617696340303,0.1413321226221227;20.784609690826528,0.1426347503674066;20.591260281974,0.1439740731814409;20.71231517720798,0.1431326044129197;20.85665361461421,0.14214205545695635;20.518284528683193,0.1444861343349976",0.14608597502031137,812
14,1,"24.020824298928627,0.12341822985929958;23.430749027719962,0.12652636973865905;23.600847442411894,0.1256144560897197;23.916521486202797,0.1239564715314171;23.790754506740637,0.12461175259889548;23.515952032609693,0.12606793935554833;23.664319132398465,0.12527753695969315;24.228082879171435,0.12236245143785836;23.600847442411894,0.1256144560897197;23.643180835073778,0.12538954193240942",0.1052577413117401,253
40,1,"22.58317958127243,0.13127503166974258;22.781571499789035,0.13013183110578985;22.293496809607955,0.13298082575620657;22.360679774997898,0.13258128306322034;22.9128784747792,0.12938608381300687;22.538855339169288,0.13153319323998502;23.302360395462088,0.12722348999942304;22.9128784747792,0.12938608381300687;22.627416997969522,0.13101838424602563;22.67156809750927,0.13076323622540773",0.1845305444433696,466
10,1,"23.53720459187964,0.1259541082358529;23.473389188611005,0.12629653054844814;23.727621035409346,0.12494331438920327;23.388031127053,0.12675746832343884;23.643180835073778,0.12538954193240942;23.40939982143925,0.12664176088871437;23.664319132398465,0.12527753695969315;23.706539182259394,0.12505442451733162;23.323807579381203,0.12710650285744104;23.49468024894146,0.12618207965901518",0.13817655415118252,803
44,1,"22.0,0.13475489157886464;21.97726097583591,0.13489431726704346;21.6794833886788,0.13674715220765657;22.181073012818835,0.13365483324552077;21.79449471770337,0.13602552631453815;22.38302928559939,0.1324489003212075;21.563858652847824,0.13748038616194055;22.22611077089287,0.13338400250472288;22.11334438749598,0.13406419050803384;21.817424229271428,0.13588256723529926",0.043230888947852465,118
7,1,"19.493588689617926,0.15208116175724687;19.8997487421324,0.14897713801070553;19.79898987322333,0.14973529628117213;19.570385790780925,0.15148437268577342;19.87460691435179,0.14916559746367758;19.6468827043885,0.1508945545886942;19.364916731037084,0.15309167893211248;20.223748416156685,0.14659041211008178;19.44222209522358,0.1524829620922469;19.28730152198591,0.15370774451551025",0.06445933336402371,917
25,1,"21.863211109075447,0.1355979961015155;21.77154105707724,0.13616893755765266;22.427661492005804,0.1321853201588466;21.77154105707724,0.13616893755765266;22.06807649071391,0.13433919426473387;22.271057451320086,0.1331148115088401;22.20360331117452,0.13351921186787774;22.360679774997898,0.13258128306322034;21.748563170931547,0.13631280335325438;21.908902300206645,0.13531520539516304",0.08679759130533113,353
31,1,"19.44222209522358,0.1524829620922469;20.518284528683193,0.1444861343349976;18.601075237738275,0.15937829275161258;19.77371993328519,0.14992665137047306;19.44222209522358,0.1524829620922469;19.672315572906,0.15069947428141472;19.05255888325765,0.15560154585535269;19.697715603592208,0.15050514863735653;19.621416870348583,0.15109039445643024;19.209372712298546,0.1543313079055919",0.04157057700478371,86
50,1,"20.591260281974,0.1439740731814409;20.223748416156685,0.14659041211008178;20.46948949045872,0.14483055945859769;20.46948949045872,0.14483055945859769;19.72308292331602,0.1503115728033752;20.346989949375804,0.14570251531607845;20.396078054371138,0.14535184690076575;20.42057785666214,0.14517745949916055;20.396078054371138,0.14535184690076575;20.149441679609886,0.14713100550746477",0.2274204476093457,242
35,1,"19.924858845171276,0.1487893910703154;19.519221295943137,0.15188144904895284;19.72308292331602,0.1503115728033752;20.174241001832016,0.14695014372366264;19.8997487421324,0.14897713801070553;20.322401432901575,0.14587880396533157;19.493588689617926,0.15208116175724687;19.595917942265423,0.15128699882646543;19.8997487421324,0.14897713801070553;20.12461179749811,0.14731253673691147",0.11409387669766656,252
18,1,"22.38302928559939,0.1324489003212075;21.77154105707724,0.13616893755765266;22.06807649071391,0.13433919426473387;22.135943621178654,0.13392732044630895;21.517434791350013,0.13777700006911564;21.633307652783937,0.13703903546869378;21.817424229271428,0.13588256723529926;21.88606862823929,0.1354563793567672;22.11334438749598,0.13406419050803384;21.77154105707724,0.13616893755765266",0.06957663219920923,261
17,1,"22.561028345356956,0.13140392225716682;22.869193252058544,0.12963323988126108;22.315913604421397,0.13284724377798504;22.67156809750927,0.13076323622540773;22.715633383201094,0.13050957306466482;22.693611435820433,0.13063621993877872;22.737634001804146,0.13038329381587335;22.847319317591726,0.12975735023987547;22.516660498395403,0.13166284649299073;22.538855339169288,0.13153319323998502",0.11414814248260655,706
43,1,"24.392621835300936,0.12153706291812592;23.853720883753127,0.1242828164705419;24.596747752497688,0.12052843914838213;24.228082879171435,0.12236245143785836;23.93741840717165,0.12384825983769521;24.1039415863879,0.12299264848904258;23.93741840717165,0.12384825983769521;24.1039415863879,0.12299264848904258;23.769728648009426,0.12472197973464416;23.043437243605826,0.12865301228260348",0.10673092841659124,305
13,1,"21.702534414210707,0.1366019082450487;21.61018278497431,0.13718567974336301;21.72556098240043,0.13645712610765764;21.494185260204677,0.13792602877690058;22.090722034374522,0.1342014810616833;21.88606862823929,0.1354563793567672;21.587033144922902,0.13733279579608532;21.95449840010015,0.13503417662785222;21.37755832643195,0.1386784949649502;21.42428528562855,0.13837603332904116",0.1152627238173008,641
48,1,"20.273134932713294,0.14623330947949492;19.72308292331602,0.1503115728033752;20.024984394500787,0.1480454394535836;19.924858845171276,0.1487893910703154;19.697715603592208,0.15050514863735653;19.467922333931785,0.15228166436476037;19.621416870348583,0.15109039445643024;20.024984394500787,0.1480454394535836;19.974984355438178,0.1484160168529949;20.12461179749811,0.14731253673691147",0.09238700567958717,832
22,1,"23.021728866442675,0.12877432585249252;23.53720459187964,0.1259541082358529;23.62202362203543,0.12550184785902654;23.366642891095847,0.12687349349036028;22.64950330581225,0.13089062372393187;23.108440016582687,0.12829111842286242;23.345235059857504,0.1269898378462983;23.49468024894146,0.12618207965901518;22.44994432064365,0.13205411881618537;23.065125189341593,0.12853204092319295",0.09029137433169589,548
47,1,"20.71231517720798,0.1431326044129197;21.047565179849187,0.14085275847361764;20.760539492026695,0.14280012404656495;20.73644135332772,0.1429660742757711;20.591260281974,0.1439740731814409;20.663978319771825,0.14346741798012871;21.42428528562855,0.13837603332904116;21.283796653792763,0.13928941640244108;20.566963801203133,0.14414415483930584;20.54263858417414,0.144314840695242",0.10522192754978522,683
4,1,"19.87460691435179,0.14916559746367758;20.09975124224178,0.14749474155205372;20.445048300260872,0.14500369826454237;20.85665361461421,0.14214205545695635;20.074859899884732,0.14767762412887597;20.639767440550294,0.14363570826435534;20.074859899884732,0.14767762412887597;20.54263858417414,0.144314840695242;20.71231517720798,0.1431326044129197;20.760539492026695,0.14280012404656495",0.1093526110616275,58
26,1,"23.065125189341593,0.12853204092319295;22.427661492005804,0.1321853201588466;22.293496809607955,0.13298082575620657;22.956480566497994,0.12914033604356073;22.737634001804146,0.13038329381587335;22.759613353482084,0.1302573804172932;22.67156809750927,0.13076323622540773;22.9128784747792,0.12938608381300687;22.58317958127243,0.13127503166974258;23.259406699226016,0.1274584366261446",0.17625216413929537,300
