simulation,permutation,lambda_pairs,threshold,predicted_changepoints
27,1,"15.684387141358123,0.1706877274810679;16.09347693943108,0.16634891317564715;15.556349186104045,0.17209258843862232;15.84297951775486,0.16897909860272814;15.716233645501712,0.17034185533745533;15.7797338380595,0.16965637225354613;15.905973720586866,0.16830987182046753",0.25102825680055174,224
12,1,"15.652475842498529,0.17103571505428775;15.394804318340652,0.17389843629920582;15.524174696260024,0.1724492573983116;15.588457268119896,0.17173812341050132;15.588457268119896,0.17173812341050132;15.588457268119896,0.17173812341050132;15.264337522473747,0.1753847747503059",0.09541518138851443,232
34,1,"17.291616465790582,0.15482256406670195;17.435595774162696,0.1535440734442161;17.029386365926403,0.1572066274477333;16.941074346097416,0.15802612888647236;16.97056274847714,0.15775153940207046;17.349351572897472,0.15430734611856156;16.73320053068151,0.15998926165875968",0.06399827164774474,73
46,1,"17.72004514666935,0.1510793215216437;17.05872210923198,0.15693628051088704;17.204650534085253,0.1556051599413693;17.88854381999832,0.14965625067250177;17.349351572897472,0.15430734611856156;17.26267650163207,0.15508211590703191;17.291616465790582,0.15482256406670195",0.11255168050807282,181
30,1,"15.132745950421556,0.17690988845399358;15.0996688705415,0.17729742427097966;14.866068747318506,0.18008341301223926;15.0,0.1784754932061134;14.966629547095765,0.1788734323694937;15.362291495737216,0.17426647572951998;14.866068747318506,0.18008341301223926",0.04533998902825277,120
42,1,"15.0,0.1784754932061134;15.459624833740307,0.17316929918305102;14.798648586948742,0.18090384283148148;15.264337522473747,0.1753847747503059;14.89966442575134,0.17967736195888867;15.165750888103101,0.17652488279969042;14.730919862656235,0.18173558902308548",0.04824371263005485,346;418
16,1,"16.3707055437449,0.163531888771563;16.0,0.1673207748807313;16.3707055437449,0.163531888771563;16.822603841260722,0.15913900269859002;16.73320053068151,0.15998926165875968;16.64331697709324,0.16085329635771095;16.852299546352718,0.15885858133058778",0.11015453449815665,264
23,1,"16.431676725154983,0.16292508931808053;16.431676725154983,0.16292508931808053;16.278820596099706,0.1644549359265697;16.55294535724685,0.16173148284571948;15.84297951775486,0.16897909860272814;16.431676725154983,0.16292508931808053;16.3707055437449,0.163531888771563",0.13753830774561732,217
28,1,"15.588457268119896,0.17173812341050132;15.7797338380595,0.16965637225354613;15.231546211727817,0.17576235274330795;15.7797338380595,0.16965637225354613;14.730919862656235,0.18173558902308548;15.264337522473747,0.1753847747503059;15.588457268119896,0.17173812341050132",0.029884800391160034,74
49,1,"14.832396974191326,0.1804922294589314;16.06237840420901,0.16667098300897834;15.937377450509228,0.16797822643060772;16.401219466856727,0.16322764313358523;16.15549442140351,0.16571033533612672;15.716233645501712,0.17034185533745533;15.874507866387544,0.1686434893367764",0.10390588257973381,381
4,1,"15.684387141358123,0.1706877274810679;15.394804318340652,0.17389843629920582;15.524174696260024,0.1724492573983116;15.459624833740307,0.17316929918305102;15.684387141358123,0.1706877274810679;15.620499351813308,0.17138583970946647;15.716233645501712,0.17034185533745533",0.059075870776787706,150
48,1,"16.278820596099706,0.1644549359265697;16.46207763315433,0.16262421170338817;16.583123951777,0.16143715779226428;16.24807680927192,0.164766109215092;16.217274740226856,0.16507905557344288;16.278820596099706,0.1644549359265697;16.881943016134134,0.15857963716221266",0.03661080237451795,87
29,1,"17.175564037317667,0.15586867437220955;17.11724276862369,0.15639974464806608;16.881943016134134,0.15857963716221266;17.0,0.15747837635833534;16.73320053068151,0.15998926165875968;17.08800749063506,0.15666732353429036;17.11724276862369,0.15639974464806608",0.0974473857987272,185
22,1,"17.635192088548397,0.1518062510830333;17.776388834631177,0.1506004635135022;17.944358444926362,0.14919075576361107;17.52141546793523,0.15279201631802758;17.60681686165901,0.15205090273424055;17.578395831246947,0.1522967410560236;17.146428199482248,0.15613353212376554",0.0582204666870535,61
43,1,"14.071247279470288,0.19025551501732127;13.601470508735444,0.1968266884358079;14.45683229480096,0.18518112014444996;14.212670403551895,0.18836237822152388;14.352700094407323,0.18652465253801775;14.035668847618199,0.1907377857910918;14.45683229480096,0.18518112014444996",0.12019203847123142,241;273
17,1,"16.76305461424021,0.15970432953296457;17.69180601295413,0.15132046983397146;16.73320053068151,0.15998926165875968;16.583123951777,0.16143715779226428;17.05872210923198,0.15693628051088704;17.146428199482248,0.15613353212376554;16.822603841260722,0.15913900269859002",0.07906485597039987,174
31,1,"15.362291495737216,0.17426647572951998;15.905973720586866,0.16830987182046753;15.652475842498529,0.17103571505428775;15.491933384829668,0.17280815322335802;15.7797338380595,0.16965637225354613;15.264337522473747,0.1753847747503059;15.652475842498529,0.17103571505428775",0.1955587504273259,161
5,1,"17.05872210923198,0.15693628051088704;17.804493814764857,0.15036273571965392;17.74823934929885,0.15083932244791717;18.0,0.14872957767176115;18.083141320025124,0.1480457598994189;17.944358444926362,0.14919075576361107;17.549928774784245,0.15254377567265157",0.024257848957208207,79
50,1,"14.422205101855956,0.18562573331779808;15.0996688705415,0.17729742427097966;15.198684153570664,0.17614237989561454;15.198684153570664,0.17614237989561454;14.798648586948742,0.18090384283148148;14.966629547095765,0.1788734323694937;15.491933384829668,0.17280815322335802",0.14954320216609998,153
1,1,"15.524174696260024,0.1724492573983116;16.09347693943108,0.16634891317564715;16.34013463836819,0.1638378420582618;16.24807680927192,0.164766109215092;16.09347693943108,0.16634891317564715;16.34013463836819,0.1638378420582618;15.811388300841896,0.16931671951596772",0.06117573407621918,154
35,1,"16.492422502470642,0.1623249948690469;16.852299546352718,0.15885858133058778;16.792855623746664,0.15942091435038516;17.0,0.15747837635833534;17.11724276862369,0.15639974464806608;16.73320053068151,0.15998926165875968;17.11724276862369,0.15639974464806608",0.01352723466612352,341;404
13,1,"17.74823934929885,0.15083932244791717;17.320508075688775,0.15456431106945118;17.635192088548397,0.1518062510830333;17.663521732655695,0.151562776586184;17.549928774784245,0.15254377567265157;17.08800749063506,0.15666732353429036;17.74823934929885,0.15083932244791717",0.059281690393295824,155
26,1,"17.08800749063506,0.15666732353429036;16.911534525287763,0.1583021572695602;17.175564037317667,0.15586867437220955;16.941074346097416,0.15802612888647236;17.05872210923198,0.15693628051088704;17.08800749063506,0.15666732353429036;16.911534525287763,0.1583021572695602",0.08530879466236993,412
18,1,"16.822603841260722,0.15913900269859002;16.46207763315433,0.16262421170338817;16.61324772583615,0.16114443378391025;16.492422502470642,0.1623249948690469;16.34013463836819,0.1638378420582618;16.64331697709324,0.16085329635771095;16.76305461424021,0.15970432953296457",0.03752188942762872,92
47,1,"17.175564037317667,0.15586867437220955;17.11724276862369,0.15639974464806608;17.69180601295413,0.15132046983397146;16.97056274847714,0.15775153940207046;16.822603841260722,0.15913900269859002;17.378147196982766,0.1540516585425465;17.60681686165901,0.15205090273424055",0.030205243352266466,254
21,1,"14.696938456699069,0.18215578747772646;15.748015748023622,0.16999807727698527;16.0,0.1673207748807313;15.362291495737216,0.17426647572951998;15.427248620541512,0.17353271888851757;15.937377450509228,0.16797822643060772;15.652475842498529,0.17103571505428775",0.01132968738949821,428
40,1,"16.822603841260722,0.15913900269859002;16.852299546352718,0.15885858133058778;16.852299546352718,0.15885858133058778;16.97056274847714,0.15775153940207046;16.673332000533065,0.16056373123297188;16.97056274847714,0.15775153940207046;17.291616465790582,0.15482256406670195",0.02225127374473164,111
14,1,"16.822603841260722,0.15913900269859002;16.30950643030009,0.16414551902797478;16.76305461424021,0.15970432953296457;16.583123951777,0.16143715779226428;16.55294535724685,0.16173148284571948;15.905973720586866,0.16830987182046753;16.97056274847714,0.15775153940207046",0.03348508574882334,100
39,1,"13.2664991614216,0.20179644724033036;13.416407864998739,0.1995416675633357;13.638181696985855,0.1962968713551725;14.317821063276353,0.18697903726135065;13.114877048604,0.2041294316500409;13.601470508735444,0.1968266884358079;13.784048752090222,0.194219597321559",0.2781342493036356,146;245;446
32,1,"16.431676725154983,0.16292508931808053;16.186414056238647,0.16539379190413503;16.55294535724685,0.16173148284571948;15.905973720586866,0.16830987182046753;15.905973720586866,0.16830987182046753;16.15549442140351,0.16571033533612672;16.0312195418814,0.16699493080346878",0.08960579880175044,271
6,1,"15.362291495737216,0.17426647572951998;15.329709716755891,0.17463686185560998;15.394804318340652,0.17389843629920582;15.684387141358123,0.1706877274810679;15.684387141358123,0.1706877274810679;15.459624833740307,0.17316929918305102;15.905973720586866,0.16830987182046753",0.041784490381888126,139
2,1,"15.362291495737216,0.17426647572951998;16.278820596099706,0.1644549359265697;15.716233645501712,0.17034185533745533;15.0,0.1784754932061134;16.0,0.1673207748807313;15.491933384829668,0.17280815322335802;15.620499351813308,0.17138583970946647",0.023400050897787322,344;381
36,1,"14.38749456993816,0.1860735644471008;14.212670403551895,0.18836237822152388;15.198684153570664,0.17614237989561454;14.212670403551895,0.18836237822152388;13.96424004376894,0.1917134330046323;14.628738838327793,0.1830050032117275;14.66287829861518,0.1825789141511554",0.16813390929272895,278
9,1,"15.874507866387544,0.1686434893367764;16.1245154965971,0.1660287032287376;15.033296378372908,0.17808019816219797;15.556349186104045,0.17209258843862232;16.0312195418814,0.16699493080346878;15.620499351813308,0.17138583970946647;16.0,0.1673207748807313",0.22749779275355844,246
44,1,"13.527749258468683,0.19789932138310104;13.30413469565007,0.20122559334633147;13.74772708486752,0.19473272793133126;13.30413469565007,0.20122559334633147;13.416407864998739,0.1995416675633357;13.2664991614216,0.20179644724033036;13.341664064126334,0.20065955680072134",0.10887265688768238,87
10,1,"16.55294535724685,0.16173148284571948;16.822603841260722,0.15913900269859002;16.431676725154983,0.16292508931808053;16.30950643030009,0.16414551902797478;16.3707055437449,0.163531888771563;16.30950643030009,0.16414551902797478;16.1245154965971,0.1660287032287376",0.00705944608391579,68;134
25,1,"14.491376746189438,0.18473968657226875;15.0,0.1784754932061134;14.352700094407323,0.18652465253801775;14.628738838327793,0.1830050032117275;14.628738838327793,0.1830050032117275;14.832396974191326,0.1804922294589314;14.628738838327793,0.1830050032117275",0.2479000014643854,251
