"DNK","EUR","NOR","POL","SWE","CHE","RUS","USA","AUS","CHN"
0.376182592955102,0.339004262703734,0.669032037665078,0.28363543888951,1.02548636192482,0.316190284602658,0.588868556146385,1.29342246660107,2.23584964967604,1.05430802773929
1.25483850311969,1.25696780096915,1.25062915504766,1.1547021987547,0.568849382417159,1.10462262681462,0.391587121097041,0.0917628672213506,0.139393562340176,0.0718002705056291
0.321872033465881,0.311136321865195,0.0754098985253305,1.80950449438271,0.0850244574703775,0.406202243322952,3.1502400907056,2.56826681927988,0.304489942369053,2.32656512906412
0.561204801238335,0.545614687856737,0.503907471138042,0.397593346070932,0.17175603513302,0.537481551324761,0.438188046378451,0.650433307669257,1.00469795621979,1.03117588150205
0.157239315917173,0.167475471081423,0.0813419708488373,0.582691561064191,0.991935254238497,0.0878743610349862,0.0796628526605365,0.344325332140299,0.539333031816876,0.0334494525361855
0.677834832647527,0.746468603323542,0.516560338776724,0.767135008081532,1.51129392439924,0.625435250971384,0.0430572829880983,0.117467035362296,0.165567018825312,0.10797942503248
0.610391504737122,0.682414751507717,0.484104424092711,0.232583619541818,1.07806639770652,0.193111804428869,0.600819468711067,0.612817419511674,1.32508568670357,0.622666446532293
0.0977013845013326,0.0446439561418939,0.247316111162479,1.00643390316865,1.21986031586963,0.0150347827591164,0.494539160695171,0.62812587467397,0.995627185439828,0.642834179547696
0.161380755378145,0.18194496255474,0.667424101165513,1.28770600207122,0.0461047429380384,0.148897067394998,0.232205196366957,0.192135030982019,0.87237253582232,0.319825361674304
0.221588945058489,0.185680736211878,0.345536692818383,0.594491257387311,0.85381193083023,0.343977688778629,0.45315993399262,0.569498769220292,0.910213904985094,0.552185669752046
2.43678506415031,2.40238236628176,1.71111382621941,1.90432614580185,1.7174432070993,1.61239633976951,2.04437779426267,1.82291287946833,1.80524929140203,1.98673999209508
0.641247287162463,0.59844588475007,0.748392140350637,0.810204746933354,0.549386707350236,0.250944225373134,0.18708230569104,0.522714988630951,0.456145068885993,0.598877612604085
0.526026547583383,0.617494976392533,0.0962411842793232,0.0244544446615208,0.517047253506699,0.595962539390622,0.700319541040385,0.763223862363631,0.0729391434021561,1.08372067626982
0.1450984166843,0.0761036583807616,0.533352003882585,0.0533344805729743,0.815562904598337,0.158228143040001,0.200199032863021,0.557391474057022,0.448495679254965,0.84448082089505
0.542366443503916,0.547964236644342,1.21390194290781,0.644421907176967,0.89873344336414,0.367885476567775,0.00871311406180805,0.780101192020754,0.520864675699729,0.737777630073758
0.182216887127159,0.175114990739982,0.177178653094319,1.88548128382644,0.684335248951456,0.249540996215162,0.534993540284163,1.04795793805293,0.0441373392856637,0.905915016252636
0.470958780009807,0.438758464128268,0.516390379940861,0.185093452445833,0.0790252812460863,0.428075983111611,0.28930924307757,0.235204534942866,0.153119994878823,0.337644373065931
0.00742172794197108,0.0320072638281651,0.262049195281695,0.26897158026089,0.562526332999102,0.320923570904932,0.664396214594475,0.800632080586406,0.248100139844387,0.842901951699937
0.784011259230978,0.666172310826224,0.00733489733727291,1.30859948626864,0.837237934161922,0.626753161113092,0.478120782019517,0.477497207484257,0.217698217047965,0.536587601825708
0.160930671385096,0.189077635719268,1.38134772784393,0.159733452317276,1.22900975120928,0.365827426675985,0.453607766024278,0.396448231392048,0.918892512829809,0.486437224920214
1.45147720810246,1.5517150821459,1.41907401484059,0.972382045819353,1.33268127650333,1.555994960307,1.92940200549057,1.48942624183063,1.16812479736405,1.49188432263878
1.60257706063723,1.5836470138584,1.79869514792377,0.698576851968326,0.544218922848565,1.04660909977837,0.324222978590589,0.0736603092200152,0.297441846566105,0.0071432705245766
0.543212337670322,0.574795779979057,0.534496980209884,0.855625066216696,0.864743204805865,0.0604174317847042,0.98646919640084,0.0969302280416934,1.25145329729706,0.0703342785400258
0.501788574538827,0.467182672911334,1.39078957649186,0.563926894973532,0.129361926698101,0.428352501375003,0.346598089854666,0.715157518361536,0.246936936400321,0.810875080432416
0.218478280027622,0.188112217248224,1.76397551533131,0.49790308812841,1.26647204366018,0.69678409659421,0.0915818077519288,0.156610220941106,0.902757917506536,0.10991448783483
0.345915354849876,0.403465695090775,0.426911856048039,0.21690695064882,0.619818596419968,0.366886763199068,0.124302099305198,0.599746000033445,0.938416601146653,0.627292907954367
0.302180496743088,0.303940932330519,0.350669275365404,1.29522683856045,0.953677381436315,0.171099749220709,1.8572100886915,2.03247125848487,1.56122351022076,2.06016842736119
0.749879453896642,0.742003455425194,0.478213653440199,0.564990765157973,0.251879999388092,0.879392851305806,0.156647113204736,0.594588997564253,0.0605647306637825,0.612037171507751
0.130667686550649,0.155098196197265,0.065342495254808,2.02346531165214,0.359794948757289,0.252609888017804,1.08708413303586,1.85242993865136,1.07932345677629,1.82210199567106
0.0794170036071153,0.0533505865797227,0.388792351418361,0.716030197310642,0.0948137805822995,0.450289187322042,0.282961418912431,0.276093562268212,0.164826942642869,0.224967603164378
1.62663887411241,1.65109362790987,1.01050538838531,1.07447924804666,1.24868431874597,1.75584642491585,0.259130884516143,0.475670384283766,0.161584642316821,0.450809190582501
0.138914676940924,0.116190319974641,0.177509074646623,0.239595750345998,0.590293549626985,0.235082898752194,1.13532242534661,1.1554770169515,1.16446752234522,1.1681148825133
0.300296242892322,0.211523279449996,0.806088220923557,1.61057246021646,0.0868728548331063,1.1547470828809,1.00463132307528,1.0024430235551,2.38747192177168,0.978118150004268
1.24464375005236,1.30977715497065,0.279033909340491,1.69629888606283,1.65647122821271,0.529758644519283,1.14907669819722,1.06207809856183,0.911349406431199,1.03851979217697
2.07737364469928,1.97314313548933,2.43247036238181,0.505272335284973,1.15541010214596,1.82150601344746,0.243442972032119,0.257334373018109,1.55427171510506,0.299918766499259
1.35793026384194,1.37689162432772,0.822524927980262,0.647899325485628,0.827352898015956,0.893160768992135,1.85470328846403,2.25970500249154,1.44197957673174,2.19830761975027
1.5219503049541,1.51836705264714,1.10237225717396,0.552370134247535,0.433267631035735,0.773026661768334,0.522142202523117,0.276069644341867,0.0736820419680561,0.329845640524244
0.628837939844905,0.722155722604881,0.443847144711893,0.815136023214955,0.65646530477396,0.397139044669199,0.585066589459047,0.457347584122026,0.302573506792284,0.43882065805109
1.77192510519931,1.76838652302335,1.3959680204099,0.156212302949646,2.33528978991491,1.16297459088919,0.849688583910174,0.537809091319587,1.04247061537561,0.603617914921411
1.17361149911775,1.22069124438146,0.323340345286119,0.7051461756904,1.11129359686524,0.833121171225662,0.23972780104609,0.157914505324748,0.407459796431349,0.24560391883696
0.299680868191862,0.27527007880554,0.883963080129266,0.765724953187554,0.857363476838137,0.634442133143325,1.57145467192554,0.976656498798967,1.26710945900538,0.979555290754125
0.428741335536247,0.515043133325161,1.08586681594844,0.655964417479921,0.796747008847638,0.848436496354234,2.50801290339919,2.42639133273689,1.4587116869272,2.43522126350517
0.619169717116543,0.612606694190561,0.0716995918559145,0.258522152994776,0.056513623346472,0.234296753319626,1.67522459594757,1.86228236691426,0.0945007751700651,1.92376718244185
0.702644413107841,0.637489985380347,0.584916816190271,1.2294394839301,0.926912270861304,0.895632869032924,0.609029417586529,0.314000832692667,0.791631563387668,0.345541616965616
1.05896214868077,1.13037375530096,0.364607970170299,0.836652931657576,0.609999192890663,0.496110760901758,1.34631243648287,1.48689338922161,0.643932838898157,1.4447963336003
0.451113155671342,0.406862864426979,0.704327285628024,1.61382946554896,0.240475043620137,0.399897579462209,0.628093557196,0.686338046805125,0.863722075163087,0.65739904473304
0.276881024254531,0.289723067025731,1.51607231549462,0.806414680182746,1.17520525071784,0.533691579187494,0.69438400413211,0.123028656553959,0.29234352089885,0.0890207340317743
1.18428412032445,1.19398137347333,0.301471734660959,0.210744053712488,1.06139890353396,0.57808680367288,0.600396839961141,0.39600256639628,1.21390535597518,0.30351039312096
1.47584328911007,1.4168647373364,1.69329075160402,1.4190615899823,0.428909370496282,1.26244493615583,0.354276178403011,0.114937443587329,0.68904699816682,0.0668325581215517
0.379564278682137,0.386270622431063,0.0803810274228231,0.466454611028815,0.23254278490214,0.668838825761122,0.435359312360062,0.794307351467312,0.701903594482166,0.896803544677293
1.25661385910971,1.31411284833541,0.403017146501526,0.71332300177513,0.435795155153527,0.728403261916551,1.24760464105086,0.32433797631778,0.672149598318136,0.351136703616897
0.020661836310642,0.029047043638261,0.656572415912568,1.42585838717498,0.74944377608768,0.141093011594338,0.242539712479369,0.698073851510523,0.155868888792375,0.679630250962895
0.280389318989483,0.270187841370792,0.946616578090962,0.695744812040782,0.238017545921003,0.317359553540688,0.233127581925204,0.310991664075812,1.06931670342194,0.353223701235521
0.342402644288904,0.365863693767166,0.589336063868105,0.0885106881914703,0.0300857747871779,0.186859109111911,0.152875153396381,0.0850508574913133,0.346974205188404,0.121312008238728
0.48054286563132,0.47095121948552,0.8703849741289,0.674405156733709,0.408107791376954,0.471610392544837,0.111809668520148,0.0720798243875481,0.156729879111628,0.127769083357696
0.754975974313579,0.691847008585882,1.00004390292085,0.100552246169297,1.5660910288384,1.23637340589283,0.674375033557523,2.40233130228653,1.22394970876462,2.49937916443021
0.0646017776800545,0.0512399937949885,0.374115107188795,1.26042435435557,0.379989752140778,0.080422748210433,0.134767007823676,0.0672969926942998,0.473887640554354,0.0317633839935134
0.747071579102636,0.686155577013316,0.187444335729643,0.0279492869705706,0.205099833879029,0.50375991120825,0.0114922237946614,0.313159230170914,0.172162560302402,0.355689175278599
0.30515213586632,0.269626106440287,1.08443628067297,0.657058251104874,0.115647476412539,0.766238748911915,0.183283043748237,0.0444613932325125,0.570063820268287,0.0878920388317529
0.404451481609089,0.408874936486081,0.600603721097741,0.282906480313373,0.267565270790216,0.424140239412329,1.56931920515587,1.44593012563417,0.689621458784428,1.39886376095077
0.602595645507129,0.567558191632242,1.48301377781247,0.240882525782853,0.135950905065368,1.01287495376592,0.567076009956117,0.421818680139376,0.149271361160963,0.456097684387684
0.142974867945396,0.10746661289112,0.864558231934749,0.488783074706611,0.286574312880944,0.259644096696256,0.801566166895258,0.896346876837252,1.12672183088808,0.90795057286189
1.35604301509918,1.34605230443593,0.489905696780364,0.635046710011994,1.00763397152629,0.807687144598825,0.311408151732915,0.174806836788155,0.580465178090293,0.209506436541727
0.355793957411881,0.31568626675373,0.531397262007427,0.464905688086082,1.22741555004168,0.362964556238402,0.0824428519771513,0.0275440108926948,0.28780811975445,0.0272400410390942
1.0107205485873,1.01931728090415,0.82066394909696,0.550023499280009,0.958035432956628,0.637272349521403,1.45948400323942,2.02522135677482,0.520400416174845,2.03101851955638
0.998267761880823,1.04785586175224,0.366683331282402,1.14696650604697,0.0744356691600563,0.530864883123036,1.14238851970589,0.930420476163783,0.251574936709283,1.08731234245261
0.985890884899812,1.02677546249961,0.678767688954064,0.474591205063428,0.914358750614332,0.809896187000896,0.921727025650963,1.03652226672474,0.666952658956726,1.06885584159822
0.0996719582612647,0.14105453887013,0.127057835247881,0.241384550020253,0.754997894269065,0.0766026412326058,0.0389793185036937,0.0283925803863418,0.669610735982116,0.0429481643165986
0.525498435014936,0.449754386234494,0.902559168862831,1.85765623427212,0.305982727646758,0.00345652731951873,0.30470841698685,0.28094710248612,0.395445654608636,0.217319425422833
1.92141024466153,1.91740366271518,2.82304352280996,0.849086410723056,1.70660760587095,1.33939873221721,0.492425372581337,0.598023019157638,1.24092281622602,0.445947432555295
0.115104514934792,0.106512335056299,0.587810031839706,1.33851686114337,1.41279439540193,0.0835946908936314,0.616460814754438,0.229694279115582,0.784150801184908,0.301807624081111
1.3889884907212,1.40553681013208,0.0313115024122086,2.00601504108714,1.2822200044595,0.699477303498957,1.51998062706369,1.52535805010053,1.24528092706609,1.51606557991396
1.72878101888396,1.70711093733524,0.935935056311269,0.115557540697676,1.12791128421884,1.31252580441896,1.64576767123432,1.60895022242037,0.807345491963938,1.79108656873086
0.932291775912696,0.940788793870996,1.36840424067845,0.707648968871694,0.515796994176213,0.566681179225809,1.00382992115461,0.926138049304087,0.237686186950939,0.979499690703589
0.0226673779319172,0.00892298105265169,1.10646394335162,0.616652230236961,0.377547920136351,0.757263092942954,0.412920308988743,0.58052476731287,0.45180910465639,0.496887529001764
0.0279072632403522,0.0819695611372352,0.221129454939702,0.672461344137258,0.106554815901082,0.313675800220167,0.211312653055147,0.425334415002236,0.446643635058217,0.457434068273989
0.764339576064811,0.757908180895875,0.00593958416910327,0.831010597065943,1.10540096257268,0.351060822539387,0.06817939986858,0.20924123001433,0.483498299556276,0.218012728897509
0.067957640523781,0.102868704587023,0.631845793425842,0.935886827333721,0.0309885776155881,0.561232653441963,0.0884068787308,0.282515727218182,0.864066387812372,0.293664647001207
0.765687198858837,0.77228298204126,0.204059179523809,0.559922218719568,1.26068609483742,0.451995329590864,1.13825662097359,1.21763473494626,0.279375447002456,1.19633445678794
0.149282332290877,0.221545461824929,0.432778836935267,0.501367726324838,0.268150731159732,0.730042345311178,0.840004991434274,0.754125656928162,0.95872182393577,0.821165105713099
0.489066767963804,0.506810840513957,0.768901706640079,0.751067980506408,0.472143786927248,0.0360988280098547,1.0464812175257,0.497676551078379,0.252225051837021,0.563163660072938
0.398231285842703,0.338127040482802,0.579621927457441,0.369800659278275,0.121551667349415,0.0760586773421657,0.632662051423462,1.29986275306739,0.0312677941666419,1.25506169119818
0.0537759830546986,0.0888364676760844,0.902328431615248,0.188085773786967,0.166767762064422,0.214124772199425,0.219399783614464,0.198663551253026,0.238504708931528,0.158543941061774
2.44153637732791,2.42963195475347,1.04872172634724,0.628808603190412,1.02315678612308,1.57239159264128,0.872765654676695,0.716605981126238,1.60023237504439,0.722278817836513
0.0908826178306045,0.0643791252492771,0.584704033929608,0.913856281450027,0.216009905758675,0.281495094617137,0.13264685447793,0.563152242938726,1.53665755711383,0.552856074744805
0.0861659973207259,0.00915107493216903,0.765567684063434,1.14893687840689,0.243288270594469,0.402527402057177,0.109974932884322,0.0493039378567487,0.411315980149693,0.0248832319417427
0.335021971461725,0.358008400666804,0.28880468810478,1.79755750439402,0.529611540297844,0.27397036425242,0.998567830572909,1.9124871762238,0.217304202531006,1.74317499631405
0.828784777552523,0.817337570085092,0.36712629338154,1.73106002585152,0.725273087831011,0.572106380003191,0.0193111027439692,0.0190757530822501,0.353043793101053,0.118323368442105
0.274038402315464,0.251204278279785,0.591627445594934,0.760731004083461,0.885174250644982,0.90148081988343,0.0446263855471058,0.154434102096988,0.277678730801074,0.257487106134466
0.84332144618978,0.875768899032399,1.93994441434469,0.478643216779749,1.63553864564311,0.0455919972291005,1.68876380265005,1.3140174364702,0.0997679904320459,1.27894655873455
0.600542950288237,0.603571537362664,0.41806662958174,1.18343198729587,0.102023706129776,0.31486180542953,0.390352414454022,0.372227208121285,0.0233770751645217,0.30825245959888
0.501605732144998,0.452301735073691,0.137354869495907,0.90875550181109,0.373446611015998,0.158332903154046,1.53387672032341,1.87059641732647,1.02841485913826,1.89038897516987
0.465565528101849,0.453151095725888,0.112413451602154,1.66318017693667,0.0136656545075579,0.160101213350005,1.04506192310659,0.0446245982712214,0.806708369946958,0.267617644309976
1.39253249059557,1.38678561652746,0.064898241924761,1.97334451302531,1.48585517620814,0.294940674467181,0.472979223276631,1.14308121636168,2.64515009775726,1.13749454255003
0.609736161945081,0.63903352229693,1.08488859695697,0.13785534251482,0.897491680950288,0.186864367818677,0.783659253964983,0.141966260232276,1.76033247838734,0.282140356818639
0.271422232061089,0.263097691907359,0.743271586339169,1.25586555678849,0.129458503672978,0.0585420854748627,0.245869811362343,0.273071843466004,1.81862949993252,0.248757038999988
0.667211331789279,0.689319375289223,0.632571662112443,1.47831041549114,1.18289544906492,1.11900388753896,0.294569623964512,0.945545153513664,0.859729807621842,1.01611674926236
0.000920194399118888,0.00812361721361557,0.0556695106738658,0.577633845993941,0.0399066965282678,0.11858494952403,0.251881291065826,0.0815381853185891,0.994424963272785,0.0999475783708372
0.553470172026904,0.569919852631667,0.898179569628147,0.464045093873654,0.019756765953024,0.97749276149388,0.990922463609352,1.47307980189137,0.127529096751233,1.44155296400979
0.354450681099235,0.356158041952299,0.304902205831005,0.305479301403957,0.703589079172972,0.11679024749645,1.16678279327971,0.718107165273381,1.52593551167492,0.695720526485111
0.947872898170966,0.906970700624313,0.115141284199363,1.52466370821347,0.152095801199669,0.36585434805448,0.364084734477113,0.790025391407041,1.89651817442811,0.630831975483304
1.00029524694636,0.999243366568395,1.17017798820386,0.427900224602474,0.12572153725649,1.12025932286759,0.300529143681148,0.335534762045994,0.467822645534592,0.336377877230855
0.816445019881784,0.833065922187313,0.373202871673631,0.34565737374428,0.844378199699682,0.131692854922029,1.39560123172765,2.05248647907838,0.289795543221558,1.95173594649019
1.68319966471931,1.65409218870245,1.18454268492471,1.74889839433432,1.77869925103329,0.961092815011543,0.649445274299584,1.35216594115448,1.28942633277646,1.3294612684145
0.948462805352003,0.972758326487158,1.44675894207689,0.387530710362915,0.128752663248354,0.143682660788134,1.52703078776873,1.2713039892186,0.853657091631026,1.42062517839846
0.096434352971949,0.107020813375396,1.03457229011913,0.336663328635185,0.317079801985962,0.29871362657852,0.54999366848055,0.329864976924628,0.894912934540146,0.352615472710803
0.509592342917776,0.532639800270201,0.791875910508614,0.915771534334677,1.21036684504454,0.526058754988965,0.945198904494636,1.92895624978994,1.09283262614754,1.88225004580493
1.30381219158236,1.29704291358474,0.301167963933965,0.365850107117153,1.60633007209303,1.38600824498302,1.00345509781597,0.608986855610552,2.09891295338915,0.698977029062356
1.43031742743196,1.42425284730045,0.466335039466481,0.729321387369506,0.276594089358076,0.895911115326943,0.741925112932885,0.298651448903181,0.6749919058155,0.195953321679997
1.12090331766391,1.11375559168823,0.286598951880705,0.364427413023266,1.06837139132636,0.927102309375314,0.732134346010219,1.08654451396766,0.327884770925611,0.990483598303909
0.605414678990425,0.637210898184673,0.0722361398159265,0.0394090771263039,1.1161036775665,0.45897370559078,0.606321522115314,0.232268925824005,0.0521350680421549,0.0925842390117818
0.094957774268826,0.0838432674568522,0.474294279290685,1.24874930788986,0.761052522668575,0.0415106674151443,0.276563155762604,0.328159988528212,0.57496978750793,0.45498781024129
1.18231904811892,1.16986042488294,1.25183675164989,0.508887878897384,0.999754586360686,0.644067680466848,0.553200896866688,0.452109875755743,0.740765089005959,0.495242969594561
0.674834818001983,0.665253788684633,0.702286164694464,0.780236001413008,0.0467163937161549,0.221629605378128,0.319567733601546,0.0509406950536598,1.43079829106591,0.2319653973121
0.30530389023388,0.293661078274013,0.00126421679552382,0.911497469413749,0.193745791678823,1.0995941903236,2.07435824905415,3.02226673076005,0.226352999138813,3.22035516784196
0.573855516485341,0.633796756192254,1.28554148442628,0.0775859129114194,0.141090989511933,0.817625393617392,1.08783548435465,0.985936380573144,0.699927965067756,0.835840990875926
1.35177840472514,1.37057055879807,0.967100762303831,1.99163090471778,1.07563238019309,0.0188354878097038,1.52121783181087,1.02677655865559,0.853310840648495,1.01901619988134
0.128818506993295,0.110380555582489,1.08497090547325,0.222666618276883,0.880815388377277,0.111788829934969,0.634651317316825,0.510098371518218,1.22800769747641,0.5400576978845
0.742810780927659,0.703598066503843,0.184253376243046,1.03840921148743,0.158551941164534,0.768181769271226,0.297636232882896,0.00315350573896129,0.237537913962806,0.0733601072445587
0.0476051366178164,0.0305459921655368,0.0390517724304007,0.259972293235009,0.240030437853099,0.370479547503283,0.354158530413236,0.544490710333241,0.0372544770211483,0.397075515285412
1.07199063426031,1.05215157004854,2.41238393228048,0.0588767692752707,1.1104646157445,0.0489352863887525,0.157333112002988,0.0727871494413004,1.65576203124919,0.0939380941872948
0.301227994122766,0.31188494887623,0.34364049159346,0.136195238224714,0.135189627789367,0.293783707299209,1.90481025276872,1.61854735995801,0.464999150230969,1.61931430174972
1.17301123059527,1.16519970094348,0.254777223223665,0.452918293480494,0.536110785177998,1.07779957276029,0.542472485263896,1.38559487621497,1.02822434742149,1.33523012092713
2.54884117871516,2.65552392862117,1.48569720970353,0.398025551077624,2.70810695209903,1.2570571509229,1.77684973798725,1.99992950625242,1.18962478836223,2.03281019700357
0.913242454027433,0.896470088515129,0.166301575349381,0.312410207477428,0.235563968947503,0.606857232215212,0.0954634953744572,0.0827106327389271,1.42647499607858,0.12242550899409
0.405538641479992,0.4059211674813,0.128442996995195,0.44041327855324,0.225081929353894,0.335955344999182,0.585036838229839,0.79945346096956,0.222322567813109,0.784247989357016
0.49870329596467,0.474155588066617,1.43853411631814,0.976173060147276,0.247644965709378,0.405330605732601,0.691070333823672,0.893368128313761,1.21083360780989,0.920002819343254
0.410307307356949,0.423142164197007,0.359721262214471,0.459757716644199,0.381560149441927,0.590326580159455,0.18400267010528,0.0343219133825985,0.330420337430268,0.107096249508867
0.166090409170741,0.145386481224812,0.280191489014443,1.26701320195385,0.119609936203997,0.363707468258657,0.368242868941182,0.649196593444886,0.206367422587989,0.556264859766418
1.18193252510369,1.16190435778556,1.45208278074529,1.41613819685912,0.478802935121404,0.559599846701359,0.501660976206651,0.177510922754771,0.64829092760411,0.144865348411518
1.95343959667499,1.92321884488431,0.865265543269243,1.14661314701198,2.12523238311545,1.14791493987617,1.6361018859211,1.47645503709274,1.19455297378743,1.48294379172943
0.192528936677843,0.295090169762428,0.34990007349315,2.24205838968677,0.385496105814832,0.904403495430357,0.621858477078588,0.94458532668221,1.45497738153217,1.01786951940386
0.0701692212273515,0.0692057845593682,1.220504915209,2.58742654111837,0.639706724822363,0.158424379928214,0.258527742665058,0.68502335661764,1.62552551876922,0.649296832796765
0.214448802251932,0.165234848469279,1.05882191319692,1.42346430025068,0.432254060001379,0.430769432672349,0.305360747078058,0.347362930779122,0.461889081346383,0.216697833318209
1.38177057223514,1.43251041491434,0.498975536540981,1.83097092978535,0.42303181319907,0.887911709462917,0.326974322235448,0.0144347893688234,0.909175293125572,0.0368466402547749
0.177047212910957,0.216779061108767,0.194925744954738,0.966677761179488,0.036078434251801,0.289226362000874,1.31790524844063,0.487053932336121,0.245636617985331,0.702014597255103
0.465137998308579,0.568733818387969,0.697903263484418,0.128579933544775,0.879391488925652,0.115153357883976,2.09379534163741,1.93431967677833,0.99241248345581,1.69440383308625
1.01377400935125,0.994973149553381,0.140372014650684,0.486749420193419,1.0702590702168,1.4956540761849,1.0153169786605,0.892686274137806,1.69237993134263,1.00171616078525
0.491493103809286,0.482705555853898,0.0721376321601534,1.57896622953411,0.794788561570225,0.109500600436335,0.39467568325374,0.123448991016659,0.777706346668476,0.0525662444000178
0.429641969837863,0.464595979227674,0.484227332828546,0.869682602040717,0.659426346634475,0.0799230709681284,1.28465107225421,1.42057742365753,0.455878385592166,1.45011646911333
0.235450098723877,0.191188809347496,0.0788855085504402,0.836023755089319,0.178343663340839,0.596333401114381,0.528395411767923,0.357066876522788,0.733046752638275,0.43323303271451
1.21300659909685,1.2072177903278,0.703672292979031,1.05692607581896,1.21631937695249,0.0272973867419339,1.50536367116619,1.54651625261659,1.42970434080597,1.53589920549387
0.965710383765178,0.986240201303517,0.8797722128533,0.680931713388783,0.21814444951456,0.187915443168971,2.00750013613445,2.75941279668681,1.1805134530852,2.91749444752459
1.2234259808874,1.21417244639299,1.88861080682484,0.425298331454918,0.788813361134483,0.564975491588416,0.907432990556952,1.13043318879238,0.720901372282519,1.17939111367054
0.091315632847483,0.0528411087710922,0.109607428029789,0.413027565413924,0.300431341419416,0.303943873165075,0.444801412901926,0.159116617415955,1.07536838567081,0.262674072421443
0.181923612598545,0.173425887865814,0.0749844531340442,0.278603682662055,0.587400587441857,0.0323709839645227,0.461795320799914,1.33347684729408,0.616846491503614,1.35910452231518
1.69412005609401,1.67020866227151,1.87716876740922,0.629305540541717,2.13875413826528,1.54423207727561,0.99144051658227,0.678666037143678,0.716650963930767,0.881412289295503
0.286840554282865,0.229834677773179,0.442665326275461,0.0705155453836948,0.617686340709112,0.453820386073673,0.784166155680889,1.28389926058627,0.528183490525854,1.17350008329818
0.0302232239396466,0.0271793939833458,0.99549585230967,0.254462837385156,0.0187950965371564,0.452896390969982,0.308544431212876,0.383340286077306,0.00884837254715758,0.331583906918824
0.704513450881729,0.700733748380096,1.156739203828,0.813515840119436,1.13223179409538,0.265996474626578,0.542248892768501,1.28541638111111,1.90038915251659,1.25425942126136
0.388833917601046,0.487774934765752,0.663761183601222,0.354802421745543,0.0638677127157928,0.288930453447745,0.672915345308222,0.310149495364903,1.22620173541513,0.162830095408386
1.4293555256295,1.45488401409696,0.556373862801174,1.88500552839685,1.21314638726558,0.841318923057305,0.0872943922951699,0.0876109741792346,0.429576387470891,0.0415729189224509
