simulation,permutation,lambda_pairs,threshold,predicted_changepoints
47,1,"34.08812109811862,0.06908037079112922;33.94112549695428,0.06937955092980815;34.27827300200522,0.06869716116950222;34.07345007480164,0.06911011476270819;34.336569426778794,0.06858052753500896",0.014276976750006085,756
31,1,"35.41186241925155,0.06649805698303964;35.58089374931439,0.06618214993760027;35.805027579936315,0.06576786010773791;35.4682957019364,0.06639225252941566;35.958309192730404,0.06548750755797542",0.013819017093478433,1078
43,1,"32.72613634390714,0.07195533320172587;32.77193921634788,0.07185476664915443;32.32645975048923,0.07284497167974949;32.71085446759225,0.07198894933680039;32.69556544854363,0.07202261263035721",0.04257576339954679,1126
17,1,"37.20215047547655,0.06329795495513717;36.71511950137164,0.06413761079935953;37.255872020394314,0.06320668172098863;36.78314831549904,0.06401899111063085;36.90528417449187,0.06380712403939569",0.00577703496844857,334
22,1,"35.185224171518364,0.06692639028109768;35.2845575287547,0.06673797859338093;35.369478367654786,0.06657774311945806;34.95711658589707,0.06736310871763852;35.31288716601915,0.06668443828906018",0.06957394395627481,624
29,1,"32.38826948140329,0.07270595443152778;31.63858403911275,0.07442874314855041;32.18695387886216,0.07316069901779082;31.796226191169293,0.07405973372037936;32.69556544854363,0.07202261263035721",0.011727219605193122,1719
1,1,"33.83784863137726,0.06959130501125786;34.36568055487916,0.06852243304975425;33.94112549695428,0.06937955092980815;33.85262175962151,0.06956093568621957;34.23448553724738,0.06878502796453265",0.01362672322028741,196
48,1,"37.134889255254286,0.06341260448751067;37.69615364994153,0.06246844351544609;37.881393849751625,0.06216297252341968;37.881393849751625,0.06216297252341968;37.61648574760805,0.06260074534423213",0.013915598737675314,188
50,1,"34.61213659975356,0.06803451841940655;34.42382895611701,0.06840668561399253;34.322004603461025,0.06860963024267788;34.46737587922817,0.06832025893941308;34.438350715445125,0.06837784028881629",0.011236988539649571,1760
49,1,"32.54228019054596,0.07236186374288121;32.202484376209235,0.07312541534126661;32.71085446759225,0.07198894933680039;31.827660925679098,0.07398658828651278;32.43454948045371,0.07260221223205376",0.016223484290148193,864
28,1,"34.45286635390443,0.06834903142286985;34.132096331752024,0.06899136877333649;33.793490497431605,0.06968265220220214;33.98529093593286,0.06928938903215873;33.95585369269929,0.06934945786791541",0.027819174689746373,1253
23,1,"31.04834939252005,0.07584364679940944;32.264531609803356,0.07298478941239157;32.41913015489465,0.07263674360724381;31.63858403911275,0.07442874314855041;32.14031735997639,0.07326685728260272",0.021259365427741154,1738
42,1,"32.7414110874898,0.07192176411513018;32.89376840679705,0.07158863696943757;34.10278580995987,0.06905066519061953;32.96968304366907,0.07142379991678835;32.83291031876401,0.07172133149844989",0.017372490195790964,492
16,1,"33.481338085566414,0.07033231584152537;33.391615714128,0.07052129687856418;33.80828300875393,0.06965216318205864;33.51119216023208,0.07026965897755877;32.90896534380867,0.07155557825746027",0.015426094105129644,1660
30,1,"34.88552708502482,0.06750134631165697;35.566838487557476,0.06620830372243368;35.6931365951495,0.06597402945391347;35.958309192730404,0.06548750755797542;35.369478367654786,0.06657774311945806",0.019874158051797805,1695
34,1,"34.813790371058424,0.06764043845649655;35.02855977627399,0.06722571695984907;35.22782990761707,0.06684544722755638;35.07135583350036,0.06714368432775591;35.17101079013795,0.06695343671189705",0.005228586749723731,1866
27,1,"35.25620512760839,0.06679164806614253;34.698703145794944,0.06786478546868471;34.85685011586675,0.06755688013126124;34.84250278036869,0.06758469848950475;34.713109915419565,0.06783661996198555",0.04786663200636711,1562
4,1,"36.78314831549904,0.06401899111063085;36.742346141747674,0.06409008384892813;36.75595189897821,0.06406635995996098;36.90528417449187,0.06380712403939569;37.094473981982816,0.06348169396268324",0.04676164061992241,275
46,1,"36.51027252705737,0.06449746556358399;36.51027252705737,0.06449746556358399;36.26292872893749,0.06493739274709558;36.46916505762094,0.06457016609265268;36.373066958946424,0.0647407612805593",0.001458897315152475,1913
3,1,"34.292856398964496,0.06866794698099443;33.54101966249684,0.07020716927291092;33.391615714128,0.07052129687856418;33.97057550292606,0.06931940393026656;34.07345007480164,0.06911011476270819",0.03965667979239204,1390
8,1,"37.094473981982816,0.06348169396268324;36.742346141747674,0.06409008384892813;36.27671429443411,0.06491271579665214;36.52396473549935,0.0644732865690835;36.9729630946723,0.06369032525202915",0.008155410483900838,1285
41,1,"37.78888725538237,0.06231514649046847;37.89459064299283,0.06214132426487589;37.907782842049734,0.062119698607612385;37.8549864614954,0.06220633700202692;37.469987990390386,0.06284549772566968",0.003907824813121576,66
15,1,"36.26292872893749,0.06493739274709558;36.51027252705737,0.06449746556358399;35.98610843089316,0.06543691851407295;36.138621999185304,0.06516075917571056;36.29049462324811,0.06488806695741271",0.007793791310664624,1109
38,1,"35.38361202590826,0.06655114925256146;35.185224171518364,0.06692639028109768;35.4400902933387,0.06644509157679997;35.53871128783372,0.06626070444588955;34.828149534535996,0.06761255124094039",0.00011822924318800768,1363;1713
33,1,"34.219877264537345,0.06881439190523604;34.292856398964496,0.06866794698099443;34.20526275297414,0.06884379348397779;33.896902513356586,0.06947006571184687;34.336569426778794,0.06858052753500896",0.015299928870537435,874
11,1,"33.61547262794322,0.07005167147563708;33.61547262794322,0.07005167147563708;33.67491648096547,0.06992801441280473;33.76388603226827,0.06974375054993491;33.51119216023208,0.07026965897755877",0.016947928664895046,497
24,1,"33.85262175962151,0.06956093568621957;34.351128074635334,0.06855146183014973;33.80828300875393,0.06965216318205864;33.74907406137241,0.06977436005351521;34.08812109811862,0.06908037079112922",0.03552451433431315,1175
18,1,"33.04542328371661,0.07126009628665599;33.166247903554,0.07100049580159515;33.704599092705436,0.06986643094474886;33.436506994600975,0.07042661619562068;33.60059523282288,0.07008268837840805",0.04674195479584672,629
13,1,"33.0,0.07135818318275604;33.1058907144937,0.07112994075099793;33.91164991562634,0.06943985476642522;33.21144381083123,0.07090387453324065;33.13608305156178,0.07106512985758469",0.05312034086998893,475
21,1,"36.55133376499413,0.0644250100467251;36.38681079732051,0.06471630773434962;36.373066958946424,0.0647407612805593;36.0,0.06541166791752637;36.013886210738214,0.06538644652930613",0.008002693299997306,1478
44,1,"32.863353450309965,0.07165489208493234;32.93933818400121,0.07148959799607317;33.27160951922825,0.07077565765702008;32.83291031876401,0.07172133149844989;32.48076353782343,0.07249891285002558",0.027791375667423467,1509
6,1,"34.39476704383968,0.0684644859501298;34.292856398964496,0.06866794698099443;33.34666400106613,0.0706163604537972;33.85262175962151,0.06956093568621957;33.67491648096547,0.06992801441280473",0.0016103589281055075,1135;1350;1700
36,1,"34.14674215792775,0.06896177779244565;34.292856398964496,0.06866794698099443;34.48187929913333,0.0682915227619318;34.02939905434711,0.06919957773189447;34.72751070837067,0.06780848949427712",0.02233282532844901,655
45,1,"33.52610922848042,0.07023839327679963;33.37663853655727,0.0705529420661019;33.58571124749333,0.07011374651792439;33.58571124749333,0.07011374651792439;33.36165463522455,0.07058462989256646",0.025240094315183752,947
37,1,"36.565010597564445,0.06440091241728785;36.359317925395686,0.0647652425676058;36.235341863986875,0.06498683119563246;36.30426972134269,0.06486344617604548;36.4417343165772,0.06461876991292786",0.01402749082682029,1508
7,1,"36.29049462324811,0.06488806695741271;36.235341863986875,0.06498683119563246;36.15245496505044,0.06513582680090241;36.24913792078372,0.0649620978622169;36.207733980463345,0.06503638273252733",0.001070682369297258,399
20,1,"38.03945320322047,0.06190467650653788;37.416573867739416,0.06293521297152427;37.416573867739416,0.06293521297152427;37.067505985701274,0.06352787926814707;37.403208418530085,0.06295770188164761",0.005946565103135598,277
12,1,"36.013886210738214,0.06538644652930613;35.94440151122286,0.06551284611862875;36.0,0.06541166791752637;35.805027579936315,0.06576786010773791;35.4964786985977,0.06633953933926347",0.008094155167002274,1559
19,1,"35.25620512760839,0.06679164806614253;35.14256678161116,0.06700762809002164;34.68429039204925,0.06789298608717535;36.069377593742864,0.06528585193661483;35.014282800023196,0.06725312805862725",0.002107881597843095,1593
