simulation,permutation,lambda_pairs,threshold,predicted_changepoints
20,1,"10.0,0.324903513653839;9.746794344808963,0.3333439715252421;9.486832980505138,0.3424783743125823;10.0,0.324903513653839;9.746794344808963,0.3333439715252421;9.643650760992955,0.3369092491072182;9.643650760992955,0.3369092491072182;10.099504938362077,0.321702415748837;9.9498743710662,0.3265403175326959;9.797958971132712,0.33160326003720536;10.344080432788601,0.31409608206831213;9.899494936611665,0.3282021110513794;10.392304845413264,0.3126385517811653;10.0,0.324903513653839;9.899494936611665,0.3282021110513794",1.4277167385784508,125
10,1,"11.135528725660043,0.29177196849679066;10.488088481701515,0.30978334538338;10.488088481701515,0.30978334538338;10.392304845413264,0.3126385517811653;10.723805294763608,0.3029740886963773;11.090536506409418,0.2929556324584221;10.488088481701515,0.30978334538338;10.723805294763608,0.3029740886963773;10.583005244258363,0.3070049632925488;11.045361017187261,0.2941538200048592;10.583005244258363,0.3070049632925488;10.14889156509222,0.32013694458157976;10.344080432788601,0.31409608206831213;10.583005244258363,0.3070049632925488;10.954451150103322,0.29659497240149224",0.8493844826380107,113
48,1,"10.954451150103322,0.29659497240149224;10.770329614269007,0.3016653392143101;10.44030650891055,0.3112011255383562;10.0,0.324903513653839;10.344080432788601,0.31409608206831213;10.770329614269007,0.3016653392143101;10.488088481701515,0.30978334538338;10.677078252031311,0.3043000210212248;10.63014581273465,0.3056435155053214;10.488088481701515,0.30978334538338;10.677078252031311,0.3043000210212248;9.9498743710662,0.3265403175326959;10.535653752852738,0.3083847678326225;10.488088481701515,0.30978334538338;10.246950765959598,0.3170733626760162",0.3178311071212241,44;64;84
21,1,"9.273618495495704,0.35035246900834677;8.94427190999916,0.36325317132925755;8.717797887081348,0.3726898901100978;9.1104335791443,0.3566279374426389;9.539392014169456,0.34059142676099213;9.219544457292887,0.3524073398190865;8.94427190999916,0.36325317132925755;9.591663046625438,0.3387353288730751;8.660254037844387,0.3751662621373984;9.38083151964686,0.3463483092872666;9.746794344808963,0.3333439715252421;9.273618495495704,0.35035246900834677;9.273618495495704,0.35035246900834677;9.273618495495704,0.35035246900834677;9.055385138137417,0.35879590839873177",1.6905040862946428,101
14,1,"10.488088481701515,0.30978334538338;9.695359714832659,0.3351123869667035;10.04987562112089,0.3232910793154688;9.848857801796104,0.3298895366268638;10.0,0.324903513653839;10.04987562112089,0.3232910793154688;10.392304845413264,0.3126385517811653;9.591663046625438,0.3387353288730751;9.643650760992955,0.3369092491072182;10.770329614269007,0.3016653392143101;9.591663046625438,0.3387353288730751;10.0,0.324903513653839;9.433981132056603,0.34439703567968677;9.797958971132712,0.33160326003720536;9.797958971132712,0.33160326003720536",0.5189449276263605,167
25,1,"11.40175425099138,0.28495923215113034;11.61895003862225,0.2796324216679094;10.954451150103322,0.29659497240149224;11.916375287812984,0.2726529719033955;11.180339887498949,0.290602537063406;11.704699910719626,0.27758380490923956;11.532562594670797,0.2817270758226598;11.445523142259598,0.2838695179027841;11.575836902790225,0.2806738868059938;11.357816691600547,0.28606159306490225;12.0,0.27075292804486584;11.489125293076057,0.2827922103431518;11.40175425099138,0.28495923215113034;11.874342087037917,0.2736181181848425;11.661903789690601,0.2786024644973159",0.2946767745043011,109
30,1,"10.583005244258363,0.3070049632925488;10.198039027185569,0.3185941069530355;10.583005244258363,0.3070049632925488;11.0,0.2953668305943991;10.198039027185569,0.3185941069530355;10.677078252031311,0.3043000210212248;10.344080432788601,0.31409608206831213;10.816653826391969,0.30037340463008483;10.770329614269007,0.3016653392143101;10.816653826391969,0.30037340463008483;10.344080432788601,0.31409608206831213;10.488088481701515,0.30978334538338;10.535653752852738,0.3083847678326225;10.816653826391969,0.30037340463008483;10.344080432788601,0.31409608206831213",0.056733118504358276,63;80;93;120;168
42,1,"9.1104335791443,0.3566279374426389;9.16515138991168,0.35449879639900844;10.04987562112089,0.3232910793154688;9.16515138991168,0.35449879639900844;9.591663046625438,0.3387353288730751;9.38083151964686,0.3463483092872666;10.14889156509222,0.32013694458157976;10.04987562112089,0.3232910793154688;9.848857801796104,0.3298895366268638;9.591663046625438,0.3387353288730751;9.848857801796104,0.3298895366268638;9.643650760992955,0.3369092491072182;9.539392014169456,0.34059142676099213;9.1104335791443,0.3566279374426389;9.591663046625438,0.3387353288730751",1.075823431577895,142
19,1,"11.357816691600547,0.28606159306490225;11.313708498984761,0.28717684716995695;11.269427669584644,0.28830524777290123;11.445523142259598,0.2838695179027841;11.445523142259598,0.2838695179027841;11.704699910719626,0.27758380490923956;11.40175425099138,0.28495923215113034;11.269427669584644,0.28830524777290123;11.224972160321824,0.28944705520278446;10.954451150103322,0.29659497240149224;11.40175425099138,0.28495923215113034;11.090536506409418,0.2929556324584221;11.090536506409418,0.2929556324584221;11.661903789690601,0.2786024644973159;11.180339887498949,0.290602537063406",0.16851247772182765,70;132;153
9,1,"12.649110640673518,0.25685878073443674;12.165525060596439,0.2670690430832173;12.569805089976535,0.25847935694160035;12.165525060596439,0.2670690430832173;12.083045973594572,0.268892061127517;12.24744871391589,0.2652826080297643;12.569805089976535,0.25847935694160035;12.409673645990857,0.26181471239479714;12.328828005937952,0.26353154857651934;12.24744871391589,0.2652826080297643;12.206555615733702,0.2661713294740188;12.165525060596439,0.2670690430832173;12.041594578792296,0.2698176819754921;12.24744871391589,0.2652826080297643;12.529964086141668,0.2593012329645759",0.13962653947622608,183;220
27,1,"9.539392014169456,0.34059142676099213;9.273618495495704,0.35035246900834677;9.539392014169456,0.34059142676099213;9.433981132056603,0.34439703567968677;9.219544457292887,0.3524073398190865;9.219544457292887,0.3524073398190865;8.94427190999916,0.36325317132925755;9.539392014169456,0.34059142676099213;9.1104335791443,0.3566279374426389;9.591663046625438,0.3387353288730751;9.327379053088816,0.3483331296011234;8.831760866327848,0.36788078682312697;9.219544457292887,0.3524073398190865;9.16515138991168,0.35449879639900844;9.746794344808963,0.3333439715252421",1.408985909796308,120
2,1,"10.0,0.324903513653839;9.899494936611665,0.3282021110513794;10.198039027185569,0.3185941069530355;10.392304845413264,0.3126385517811653;10.488088481701515,0.30978334538338;10.44030650891055,0.3112011255383562;10.44030650891055,0.3112011255383562;10.344080432788601,0.31409608206831213;10.0,0.324903513653839;10.295630140987,0.31557418944217414;10.44030650891055,0.3112011255383562;10.344080432788601,0.31409608206831213;10.583005244258363,0.3070049632925488;10.392304845413264,0.3126385517811653;10.583005244258363,0.3070049632925488",0.5077604912678235,101;113
4,1,"10.908712114635714,0.2978385626456591;10.954451150103322,0.29659497240149224;11.0,0.2953668305943991;10.954451150103322,0.29659497240149224;10.535653752852738,0.3083847678326225;11.0,0.2953668305943991;10.723805294763608,0.3029740886963773;11.269427669584644,0.28830524777290123;11.224972160321824,0.28944705520278446;10.862780491200215,0.2990979279357055;10.908712114635714,0.2978385626456591;10.908712114635714,0.2978385626456591;11.180339887498949,0.290602537063406;11.135528725660043,0.29177196849679066;11.090536506409418,0.2929556324584221",0.19045349044444249,95;110
49,1,"9.219544457292887,0.3524073398190865;9.219544457292887,0.3524073398190865;9.219544457292887,0.3524073398190865;8.94427190999916,0.36325317132925755;9.273618495495704,0.35035246900834677;8.831760866327848,0.36788078682312697;8.831760866327848,0.36788078682312697;8.94427190999916,0.36325317132925755;9.746794344808963,0.3333439715252421;9.273618495495704,0.35035246900834677;9.486832980505138,0.3424783743125823;9.16515138991168,0.35449879639900844;9.055385138137417,0.35879590839873177;9.219544457292887,0.3524073398190865;9.539392014169456,0.34059142676099213",0.5350031641441535,170
12,1,"10.099504938362077,0.321702415748837;10.392304845413264,0.3126385517811653;10.344080432788601,0.31409608206831213;10.0,0.324903513653839;10.14889156509222,0.32013694458157976;10.099504938362077,0.321702415748837;10.0,0.324903513653839;10.246950765959598,0.3170733626760162;10.44030650891055,0.3112011255383562;10.0,0.324903513653839;10.099504938362077,0.321702415748837;10.246950765959598,0.3170733626760162;9.9498743710662,0.3265403175326959;10.392304845413264,0.3126385517811653;10.677078252031311,0.3043000210212248",1.0283730897163381,108
16,1,"9.539392014169456,0.34059142676099213;9.38083151964686,0.3463483092872666;8.717797887081348,0.3726898901100978;8.660254037844387,0.3751662621373984;9.273618495495704,0.35035246900834677;9.591663046625438,0.3387353288730751;8.94427190999916,0.36325317132925755;9.273618495495704,0.35035246900834677;8.660254037844387,0.3751662621373984;9.38083151964686,0.3463483092872666;8.888194417315589,0.36554501218028745;8.94427190999916,0.36325317132925755;9.219544457292887,0.3524073398190865;9.327379053088816,0.3483331296011234;8.602325267042627,0.37769266281829034",1.7942866911408155,166
6,1,"10.862780491200215,0.2990979279357055;10.246950765959598,0.3170733626760162;10.954451150103322,0.29659497240149224;10.344080432788601,0.31409608206831213;10.816653826391969,0.30037340463008483;10.770329614269007,0.3016653392143101;10.862780491200215,0.2990979279357055;10.295630140987,0.31557418944217414;10.63014581273465,0.3056435155053214;10.246950765959598,0.3170733626760162;10.723805294763608,0.3029740886963773;10.344080432788601,0.31409608206831213;10.295630140987,0.31557418944217414;10.392304845413264,0.3126385517811653;10.295630140987,0.31557418944217414",0.5084393621807799,197
23,1,"10.44030650891055,0.3112011255383562;10.63014581273465,0.3056435155053214;10.295630140987,0.31557418944217414;10.295630140987,0.31557418944217414;10.392304845413264,0.3126385517811653;10.677078252031311,0.3043000210212248;10.44030650891055,0.3112011255383562;9.9498743710662,0.3265403175326959;10.63014581273465,0.3056435155053214;10.246950765959598,0.3170733626760162;10.908712114635714,0.2978385626456591;10.198039027185569,0.3185941069530355;10.488088481701515,0.30978334538338;10.14889156509222,0.32013694458157976;10.723805294763608,0.3029740886963773",0.4107816682534142,34;56;104;134
28,1,"10.63014581273465,0.3056435155053214;10.770329614269007,0.3016653392143101;10.677078252031311,0.3043000210212248;10.862780491200215,0.2990979279357055;10.535653752852738,0.3083847678326225;10.488088481701515,0.30978334538338;11.090536506409418,0.2929556324584221;10.723805294763608,0.3029740886963773;10.677078252031311,0.3043000210212248;10.862780491200215,0.2990979279357055;10.392304845413264,0.3126385517811653;10.816653826391969,0.30037340463008483;11.135528725660043,0.29177196849679066;11.0,0.2953668305943991;11.0,0.2953668305943991",0.7609699593719731,148
47,1,"9.433981132056603,0.34439703567968677;9.746794344808963,0.3333439715252421;9.219544457292887,0.3524073398190865;9.486832980505138,0.3424783743125823;9.486832980505138,0.3424783743125823;10.04987562112089,0.3232910793154688;9.327379053088816,0.3483331296011234;9.38083151964686,0.3463483092872666;10.099504938362077,0.321702415748837;9.0,0.3610039040598211;8.366600265340756,0.38833397479233617;9.539392014169456,0.34059142676099213;9.433981132056603,0.34439703567968677;9.1104335791443,0.3566279374426389;9.1104335791443,0.3566279374426389",1.4290594735726962,68
35,1,"10.723805294763608,0.3029740886963773;10.583005244258363,0.3070049632925488;10.44030650891055,0.3112011255383562;10.14889156509222,0.32013694458157976;10.63014581273465,0.3056435155053214;10.677078252031311,0.3043000210212248;10.099504938362077,0.321702415748837;10.344080432788601,0.31409608206831213;10.583005244258363,0.3070049632925488;10.392304845413264,0.3126385517811653;10.723805294763608,0.3029740886963773;10.770329614269007,0.3016653392143101;10.535653752852738,0.3083847678326225;10.488088481701515,0.30978334538338;10.488088481701515,0.30978334538338",0.7603608740164329,124
26,1,"10.14889156509222,0.32013694458157976;10.246950765959598,0.3170733626760162;10.0,0.324903513653839;10.246950765959598,0.3170733626760162;10.0,0.324903513653839;9.9498743710662,0.3265403175326959;10.099504938362077,0.321702415748837;10.04987562112089,0.3232910793154688;10.0,0.324903513653839;10.246950765959598,0.3170733626760162;10.44030650891055,0.3112011255383562;10.099504938362077,0.321702415748837;9.695359714832659,0.3351123869667035;9.746794344808963,0.3333439715252421;9.9498743710662,0.3265403175326959",0.6622551461629881,76
17,1,"10.488088481701515,0.30978334538338;10.908712114635714,0.2978385626456591;10.770329614269007,0.3016653392143101;11.045361017187261,0.2941538200048592;10.723805294763608,0.3029740886963773;10.583005244258363,0.3070049632925488;10.770329614269007,0.3016653392143101;11.445523142259598,0.2838695179027841;10.488088481701515,0.30978334538338;11.0,0.2953668305943991;11.0,0.2953668305943991;10.862780491200215,0.2990979279357055;10.908712114635714,0.2978385626456591;11.445523142259598,0.2838695179027841;11.180339887498949,0.290602537063406",0.1303515267541997,28;137;159;204
50,1,"10.677078252031311,0.3043000210212248;10.583005244258363,0.3070049632925488;10.816653826391969,0.30037340463008483;10.816653826391969,0.30037340463008483;10.392304845413264,0.3126385517811653;10.908712114635714,0.2978385626456591;10.723805294763608,0.3029740886963773;10.392304845413264,0.3126385517811653;10.583005244258363,0.3070049632925488;10.677078252031311,0.3043000210212248;10.908712114635714,0.2978385626456591;10.63014581273465,0.3056435155053214;10.14889156509222,0.32013694458157976;10.583005244258363,0.3070049632925488;10.63014581273465,0.3056435155053214",0.2321212283348985,168;182
29,1,"10.583005244258363,0.3070049632925488;10.723805294763608,0.3029740886963773;11.180339887498949,0.290602537063406;10.723805294763608,0.3029740886963773;10.535653752852738,0.3083847678326225;10.677078252031311,0.3043000210212248;10.535653752852738,0.3083847678326225;10.344080432788601,0.31409608206831213;10.954451150103322,0.29659497240149224;10.816653826391969,0.30037340463008483;10.677078252031311,0.3043000210212248;10.14889156509222,0.32013694458157976;10.583005244258363,0.3070049632925488;11.090536506409418,0.2929556324584221;10.723805294763608,0.3029740886963773",0.6998275995602977,156
22,1,"9.797958971132712,0.33160326003720536;9.746794344808963,0.3333439715252421;9.746794344808963,0.3333439715252421;9.899494936611665,0.3282021110513794;9.433981132056603,0.34439703567968677;9.9498743710662,0.3265403175326959;9.797958971132712,0.33160326003720536;9.591663046625438,0.3387353288730751;10.04987562112089,0.3232910793154688;9.9498743710662,0.3265403175326959;9.539392014169456,0.34059142676099213;9.38083151964686,0.3463483092872666;10.535653752852738,0.3083847678326225;9.539392014169456,0.34059142676099213;9.643650760992955,0.3369092491072182",0.4583510080253025,97;150;176
7,1,"11.357816691600547,0.28606159306490225;10.908712114635714,0.2978385626456591;11.269427669584644,0.28830524777290123;11.180339887498949,0.290602537063406;11.090536506409418,0.2929556324584221;10.908712114635714,0.2978385626456591;11.090536506409418,0.2929556324584221;10.954451150103322,0.29659497240149224;11.045361017187261,0.2941538200048592;11.445523142259598,0.2838695179027841;11.135528725660043,0.29177196849679066;11.40175425099138,0.28495923215113034;11.357816691600547,0.28606159306490225;11.090536506409418,0.2929556324584221;10.723805294763608,0.3029740886963773",0.31365313402790074,187
3,1,"9.797958971132712,0.33160326003720536;10.04987562112089,0.3232910793154688;9.746794344808963,0.3333439715252421;10.14889156509222,0.32013694458157976;10.14889156509222,0.32013694458157976;9.899494936611665,0.3282021110513794;9.797958971132712,0.33160326003720536;10.0,0.324903513653839;9.9498743710662,0.3265403175326959;9.848857801796104,0.3298895366268638;9.695359714832659,0.3351123869667035;9.643650760992955,0.3369092491072182;9.797958971132712,0.33160326003720536;9.9498743710662,0.3265403175326959;9.591663046625438,0.3387353288730751",1.1626651269865578,123
8,1,"10.344080432788601,0.31409608206831213;10.246950765959598,0.3170733626760162;10.344080432788601,0.31409608206831213;10.246950765959598,0.3170733626760162;10.344080432788601,0.31409608206831213;10.723805294763608,0.3029740886963773;10.392304845413264,0.3126385517811653;10.535653752852738,0.3083847678326225;10.14889156509222,0.32013694458157976;10.770329614269007,0.3016653392143101;10.04987562112089,0.3232910793154688;10.04987562112089,0.3232910793154688;10.295630140987,0.31557418944217414;10.488088481701515,0.30978334538338;10.44030650891055,0.3112011255383562",1.111863887366586,201
13,1,"11.357816691600547,0.28606159306490225;11.224972160321824,0.28944705520278446;11.135528725660043,0.29177196849679066;11.090536506409418,0.2929556324584221;11.357816691600547,0.28606159306490225;10.954451150103322,0.29659497240149224;11.090536506409418,0.2929556324584221;11.090536506409418,0.2929556324584221;10.862780491200215,0.2990979279357055;11.313708498984761,0.28717684716995695;11.269427669584644,0.28830524777290123;11.445523142259598,0.2838695179027841;11.045361017187261,0.2941538200048592;10.954451150103322,0.29659497240149224;11.269427669584644,0.28830524777290123",0.5542267338590022,184
18,1,"11.090536506409418,0.2929556324584221;11.269427669584644,0.28830524777290123;11.313708498984761,0.28717684716995695;11.135528725660043,0.29177196849679066;11.180339887498949,0.290602537063406;11.180339887498949,0.290602537063406;11.224972160321824,0.28944705520278446;12.041594578792296,0.2698176819754921;11.224972160321824,0.28944705520278446;11.74734012447073,0.2765762378642947;11.40175425099138,0.28495923215113034;11.357816691600547,0.28606159306490225;11.661903789690601,0.2786024644973159;11.045361017187261,0.2941538200048592;11.661903789690601,0.2786024644973159",1.228377153285445,64
44,1,"12.083045973594572,0.268892061127517;12.083045973594572,0.268892061127517;12.569805089976535,0.25847935694160035;12.083045973594572,0.268892061127517;12.328828005937952,0.26353154857651934;11.916375287812984,0.2726529719033955;12.206555615733702,0.2661713294740188;11.74734012447073,0.2765762378642947;12.24744871391589,0.2652826080297643;12.041594578792296,0.2698176819754921;12.0,0.27075292804486584;11.916375287812984,0.2726529719033955;12.649110640673518,0.25685878073443674;12.288205727444508,0.264402729625692;12.449899597988733,0.26096878219510045",0.08422130252426117,118
36,1,"10.04987562112089,0.3232910793154688;9.899494936611665,0.3282021110513794;10.099504938362077,0.321702415748837;9.643650760992955,0.3369092491072182;9.797958971132712,0.33160326003720536;9.643650760992955,0.3369092491072182;9.746794344808963,0.3333439715252421;10.246950765959598,0.3170733626760162;10.770329614269007,0.3016653392143101;9.899494936611665,0.3282021110513794;9.848857801796104,0.3298895366268638;9.899494936611665,0.3282021110513794;9.797958971132712,0.33160326003720536;9.9498743710662,0.3265403175326959;9.746794344808963,0.3333439715252421",0.9158255757162974,137
39,1,"11.789826122551595,0.27557956349531154;11.575836902790225,0.2806738868059938;11.661903789690601,0.2786024644973159;11.269427669584644,0.28830524777290123;11.704699910719626,0.27758380490923956;11.575836902790225,0.2806738868059938;11.532562594670797,0.2817270758226598;11.269427669584644,0.28830524777290123;11.445523142259598,0.2838695179027841;11.704699910719626,0.27758380490923956;11.61895003862225,0.2796324216679094;11.916375287812984,0.2726529719033955;11.789826122551595,0.27557956349531154;11.224972160321824,0.28944705520278446;11.704699910719626,0.27758380490923956",0.10417503613143128,86;121
32,1,"10.44030650891055,0.3112011255383562;10.44030650891055,0.3112011255383562;10.04987562112089,0.3232910793154688;10.198039027185569,0.3185941069530355;10.44030650891055,0.3112011255383562;10.677078252031311,0.3043000210212248;9.695359714832659,0.3351123869667035;9.899494936611665,0.3282021110513794;10.344080432788601,0.31409608206831213;10.14889156509222,0.32013694458157976;10.246950765959598,0.3170733626760162;10.14889156509222,0.32013694458157976;10.44030650891055,0.3112011255383562;10.0,0.324903513653839;10.14889156509222,0.32013694458157976",0.889993954264214,145
40,1,"11.40175425099138,0.28495923215113034;10.44030650891055,0.3112011255383562;10.677078252031311,0.3043000210212248;10.816653826391969,0.30037340463008483;11.0,0.2953668305943991;10.954451150103322,0.29659497240149224;10.816653826391969,0.30037340463008483;11.269427669584644,0.28830524777290123;10.816653826391969,0.30037340463008483;10.908712114635714,0.2978385626456591;10.954451150103322,0.29659497240149224;11.532562594670797,0.2817270758226598;9.9498743710662,0.3265403175326959;11.224972160321824,0.28944705520278446;10.723805294763608,0.3029740886963773",1.1396747556525615,195
