simulation,permutation,lambda_pairs,threshold,predicted_changepoints
17,1,"18.708286933869708,0.11205163547824648;18.601075237738275,0.11269747157860004;18.33030277982336,0.11436222156918517;18.601075237738275,0.11269747157860004",0.06351198145882356,211
10,1,"17.291616465790582,0.12123182075450724;17.60681686165901,0.11906150693833513;17.233687939614086,0.12163932382213904;17.4928556845359,0.11983716013787181",0.015231783041486457,185
14,1,"16.06237840420901,0.13050957306466482;16.55294535724685,0.12664176088871437;16.217274740226856,0.12926303472781187;16.61324772583615,0.12618207965901518",0.0413110972669257,197
50,1,"19.44222209522358,0.10782173651083905;18.867962264113206,0.11110336763411667;19.209372712298546,0.10912871436943308;19.28730152198591,0.10868778846780666",0.0001,
25,1,"16.792855623746664,0.12483249989787648;16.64331697709324,0.1259541082358529;16.583123951777,0.12641129343496085;16.3707055437449,0.12805154563038276",0.02797484220351408,254
26,1,"18.947295321496416,0.11063817354227258;18.708286933869708,0.11205163547824648;18.867962264113206,0.11110336763411667;19.026297590440446,0.11017877429761583",0.0066293990019236195,356
19,1,"17.52141546793523,0.11964182641366489;16.97056274847714,0.12352531728062592;17.52141546793523,0.11964182641366489;16.852299546352718,0.12439217224750217",0.0013390351728955433,307;361;403
13,1,"18.57417562100671,0.11286068306394058;18.275666882497067,0.1147041123814786;18.2208671582886,0.11504908793447925;18.547236990991408,0.11302460571106103",0.10536590614686922,444
22,1,"17.578395831246947,0.11925400747945876;17.349351572897472,0.12082838595600107;17.663521732655695,0.11867928602600554;17.635192088548397,0.11886993560436811",0.005798284375018877,291
28,1,"18.867962264113206,0.11110336763411667;18.947295321496416,0.11063817354227258;18.627936010197157,0.11253496612769516;18.894443627691185,0.1109476515553037",0.0301124830667022,86
29,1,"17.916472867168917,0.11700372966700211;17.406895185529212,0.12042895218207046;17.72004514666935,0.11830072274564313;17.97220075561143,0.116640926531042",0.04178181701514895,237
27,1,"20.049937655763422,0.10455364918971821;19.949937343260004,0.10507773091551255;20.199009876724155,0.10378202499678087;19.621416870348583,0.10683704249229217",0.032904278399512196,125
18,1,"17.776388834631177,0.11792575913126416;17.74823934929885,0.11811279455272981;18.33030277982336,0.11436222156918517;17.97220075561143,0.116640926531042",0.02631374637936901,177
23,1,"16.15549442140351,0.12975735023987547;16.30950643030009,0.12853204092319295;16.73320053068151,0.12527753695969315;16.46207763315433,0.12734080075740326",0.056959902006182235,166
24,1,"18.65475810617763,0.11237316163548698;18.193405398660254,0.11522274703397635;18.627936010197157,0.11253496612769516;18.33030277982336,0.11436222156918517",0.01302878127350135,62
12,1,"19.0,0.11033127094402158;18.681541692269406,0.11221205307717597;19.183326093250876,0.10927688648705883;19.026297590440446,0.11017877429761583",0.005296439970054342,160
15,1,"16.55294535724685,0.12664176088871437;15.937377450509228,0.13153319323998502;16.0312195418814,0.13076323622540773;16.61324772583615,0.12618207965901518",0.152032596152733,146
16,1,"16.73320053068151,0.12527753695969315;17.378147196982766,0.12062817308282285;16.61324772583615,0.12618207965901518;16.911534525287763,0.1239564715314171",0.049975389588790775,62
20,1,"16.673332000533065,0.1257273679831595;16.401219466856727,0.1278133099903066;16.492422502470642,0.12710650285744104;16.61324772583615,0.12618207965901518",0.2829228775792611,386
11,1,"19.1049731745428,0.10972505058157854;17.97220075561143,0.116640926531042;18.303005217723125,0.11453278426138079;18.05547008526779,0.11610299471775393",0.012627016018001593,147
