simulation,permutation,lambda_pairs,threshold,predicted_changepoints
36,1,"9.848857801796104,0.3484539626540897;9.746794344808963,0.35210279474915546;9.433981132056603,0.36377786648215954;9.9498743710662,0.3449162673482831;9.848857801796104,0.3484539626540897;9.643650760992955,0.3558687071636695;9.695359714832659,0.3539707271925325;10.0,0.34318735286525;10.535653752852738,0.32573902001318633;9.797958971132712,0.35026412529014206;9.797958971132712,0.35026412529014206;10.099504938362077,0.3398061142201962;9.848857801796104,0.3484539626540897;9.797958971132712,0.35026412529014206;9.591663046625438,0.3577975489724808;9.695359714832659,0.3539707271925325;10.198039027185569,0.3365228863611851;9.539392014169456,0.35975809816337595;10.04987562112089,0.3414841793106424;9.746794344808963,0.35210279474915546",2.671914558695894,150
2,1,"10.44030650891055,0.32871386732980284;10.44030650891055,0.32871386732980284;10.295630140987,0.33333302397783104;10.344080432788601,0.331771736593827;10.488088481701515,0.327216302059242;10.488088481701515,0.327216302059242;10.246950765959598,0.33491656269621145;10.246950765959598,0.33491656269621145;10.723805294763608,0.3200238566741108;10.770329614269007,0.31864145774199915;10.392304845413264,0.3302321842653786;10.344080432788601,0.331771736593827;10.246950765959598,0.33491656269621145;10.488088481701515,0.327216302059242;10.583005244258363,0.3242815674228648;10.04987562112089,0.3414841793106424;10.198039027185569,0.3365228863611851;10.583005244258363,0.3242815674228648;10.246950765959598,0.33491656269621145;10.392304845413264,0.3302321842653786",1.1467763529597514,93;115
20,1,"10.535653752852738,0.32573902001318633;10.246950765959598,0.33491656269621145;10.246950765959598,0.33491656269621145;9.797958971132712,0.35026412529014206;9.746794344808963,0.35210279474915546;10.198039027185569,0.3365228863611851;10.295630140987,0.33333302397783104;10.723805294763608,0.3200238566741108;10.816653826391969,0.3172768199606185;9.539392014169456,0.35975809816337595;10.344080432788601,0.331771736593827;10.099504938362077,0.3398061142201962;10.0,0.34318735286525;9.9498743710662,0.3449162673482831;10.44030650891055,0.32871386732980284;10.14889156509222,0.3381525466738313;10.44030650891055,0.32871386732980284;9.848857801796104,0.3484539626540897;10.04987562112089,0.3414841793106424;9.9498743710662,0.3449162673482831",0.49446805121655896,132;164
30,1,"9.38083151964686,0.3658389473752848;9.486832980505138,0.3617512330727009;9.591663046625438,0.3577975489724808;9.643650760992955,0.3558687071636695;10.295630140987,0.33333302397783104;9.643650760992955,0.3558687071636695;9.797958971132712,0.35026412529014206;9.848857801796104,0.3484539626540897;9.643650760992955,0.3558687071636695;9.591663046625438,0.3577975489724808;9.746794344808963,0.35210279474915546;9.695359714832659,0.3539707271925325;10.0,0.34318735286525;9.486832980505138,0.3617512330727009;9.273618495495704,0.3700684398780689;9.9498743710662,0.3449162673482831;9.486832980505138,0.3617512330727009;9.746794344808963,0.35210279474915546;9.327379053088816,0.3679354628046359;10.0,0.34318735286525",0.7629208033669278,51
42,1,"10.908712114635714,0.3145993305706651;11.180339887498949,0.3069561000099625;11.135528725660043,0.30819134081566296;11.0,0.31198850260477273;10.954451150103322,0.31328575769130435;10.677078252031311,0.3214244054078733;11.180339887498949,0.3069561000099625;10.723805294763608,0.3200238566741108;10.862780491200215,0.31592956623146456;11.269427669584644,0.3045295315142644;10.954451150103322,0.31328575769130435;10.816653826391969,0.3172768199606185;10.954451150103322,0.31328575769130435;10.723805294763608,0.3200238566741108;10.723805294763608,0.3200238566741108;11.0,0.31198850260477273;10.816653826391969,0.3172768199606185;10.723805294763608,0.3200238566741108;10.770329614269007,0.31864145774199915;10.862780491200215,0.31592956623146456",1.1622994461707084,199
47,1,"10.488088481701515,0.327216302059242;10.583005244258363,0.3242815674228648;10.63014581273465,0.322843504605666;10.295630140987,0.33333302397783104;10.677078252031311,0.3214244054078733;10.723805294763608,0.3200238566741108;10.488088481701515,0.327216302059242;10.344080432788601,0.331771736593827;10.583005244258363,0.3242815674228648;10.04987562112089,0.3414841793106424;10.862780491200215,0.31592956623146456;10.488088481701515,0.327216302059242;10.723805294763608,0.3200238566741108;10.908712114635714,0.3145993305706651;10.908712114635714,0.3145993305706651;10.44030650891055,0.32871386732980284;10.344080432788601,0.331771736593827;10.535653752852738,0.32573902001318633;10.770329614269007,0.31864145774199915;10.583005244258363,0.3242815674228648",0.6434680615539801,130
39,1,"10.488088481701515,0.327216302059242;9.899494936611665,0.3466715777549697;9.9498743710662,0.3449162673482831;10.535653752852738,0.32573902001318633;10.099504938362077,0.3398061142201962;10.295630140987,0.33333302397783104;10.198039027185569,0.3365228863611851;9.9498743710662,0.3449162673482831;9.746794344808963,0.35210279474915546;9.539392014169456,0.35975809816337595;9.433981132056603,0.36377786648215954;10.099504938362077,0.3398061142201962;9.899494936611665,0.3466715777549697;10.099504938362077,0.3398061142201962;10.0,0.34318735286525;10.14889156509222,0.3381525466738313;9.848857801796104,0.3484539626540897;10.099504938362077,0.3398061142201962;10.488088481701515,0.327216302059242;9.746794344808963,0.35210279474915546",2.3890116563891564,72
32,1,"10.392304845413264,0.3302321842653786;10.392304845413264,0.3302321842653786;10.099504938362077,0.3398061142201962;10.583005244258363,0.3242815674228648;10.44030650891055,0.32871386732980284;10.198039027185569,0.3365228863611851;10.392304845413264,0.3302321842653786;10.535653752852738,0.32573902001318633;10.14889156509222,0.3381525466738313;9.899494936611665,0.3466715777549697;9.899494936611665,0.3466715777549697;10.583005244258363,0.3242815674228648;9.591663046625438,0.3577975489724808;10.04987562112089,0.3414841793106424;10.246950765959598,0.33491656269621145;10.44030650891055,0.32871386732980284;10.583005244258363,0.3242815674228648;10.392304845413264,0.3302321842653786;10.246950765959598,0.33491656269621145;10.04987562112089,0.3414841793106424",1.2495290645101615,88
35,1,"11.916375287812984,0.2879964289277056;12.24744871391589,0.28021130023211366;12.489995996796797,0.2747697861178373;11.916375287812984,0.2879964289277056;12.24744871391589,0.28021130023211366;11.958260743101398,0.2869876817690494;11.704699910719626,0.2932047429519705;11.40175425099138,0.30099521995521866;11.832159566199232,0.2900462514430828;12.083045973594572,0.28402387412513963;11.958260743101398,0.2869876817690494;11.832159566199232,0.2900462514430828;12.0,0.28598946072104164;12.041594578792296,0.2850015839842947;12.328828005937952,0.27836170047952663;11.789826122551595,0.2910877135064789;11.916375287812984,0.2879964289277056;12.12435565298214,0.2830561579417531;11.789826122551595,0.2910877135064789;12.12435565298214,0.2830561579417531",0.27599396025056744,70
11,1,"9.433981132056603,0.36377786648215954;8.888194417315589,0.3861159384595228;8.94427190999916,0.3836951250124531;9.539392014169456,0.35975809816337595;8.94427190999916,0.3836951250124531;9.433981132056603,0.36377786648215954;8.94427190999916,0.3836951250124531;9.219544457292887,0.3722389478731569;8.831760866327848,0.3885831580582001;9.486832980505138,0.3617512330727009;9.1104335791443,0.376697058250749;9.055385138137417,0.3789870310649642;9.273618495495704,0.3700684398780689;9.1104335791443,0.376697058250749;9.273618495495704,0.3700684398780689;9.643650760992955,0.3558687071636695;8.94427190999916,0.3836951250124531;9.746794344808963,0.35210279474915546;9.486832980505138,0.3617512330727009;9.327379053088816,0.3679354628046359",1.3814352409616846,161
49,1,"9.848857801796104,0.3484539626540897;9.899494936611665,0.3466715777549697;9.797958971132712,0.35026412529014206;9.797958971132712,0.35026412529014206;9.539392014169456,0.35975809816337595;9.486832980505138,0.3617512330727009;9.695359714832659,0.3539707271925325;9.848857801796104,0.3484539626540897;10.246950765959598,0.33491656269621145;10.04987562112089,0.3414841793106424;10.0,0.34318735286525;9.38083151964686,0.3658389473752848;9.848857801796104,0.3484539626540897;9.591663046625438,0.3577975489724808;9.539392014169456,0.35975809816337595;9.9498743710662,0.3449162673482831;10.14889156509222,0.3381525466738313;9.797958971132712,0.35026412529014206;9.9498743710662,0.3449162673482831;9.643650760992955,0.3558687071636695",0.9284938848926887,80
15,1,"10.583005244258363,0.3242815674228648;10.535653752852738,0.32573902001318633;11.180339887498949,0.3069561000099625;10.723805294763608,0.3200238566741108;10.583005244258363,0.3242815674228648;10.954451150103322,0.31328575769130435;10.535653752852738,0.32573902001318633;10.770329614269007,0.31864145774199915;10.677078252031311,0.3214244054078733;10.488088481701515,0.327216302059242;10.723805294763608,0.3200238566741108;11.0,0.31198850260477273;10.816653826391969,0.3172768199606185;10.908712114635714,0.3145993305706651;10.862780491200215,0.31592956623146456;10.63014581273465,0.322843504605666;10.816653826391969,0.3172768199606185;10.488088481701515,0.327216302059242;10.770329614269007,0.31864145774199915;10.862780491200215,0.31592956623146456",1.0028919433230161,62
31,1,"10.535653752852738,0.32573902001318633;11.045361017187261,0.3107072302401247;10.63014581273465,0.322843504605666;10.295630140987,0.33333302397783104;10.44030650891055,0.32871386732980284;10.677078252031311,0.3214244054078733;11.180339887498949,0.3069561000099625;10.488088481701515,0.327216302059242;10.770329614269007,0.31864145774199915;10.770329614269007,0.31864145774199915;10.583005244258363,0.3242815674228648;10.392304845413264,0.3302321842653786;10.198039027185569,0.3365228863611851;10.723805294763608,0.3200238566741108;10.246950765959598,0.33491656269621145;10.677078252031311,0.3214244054078733;11.0,0.31198850260477273;10.63014581273465,0.322843504605666;10.44030650891055,0.32871386732980284;10.198039027185569,0.3365228863611851",1.0467712644717242,191
34,1,"12.409673645990857,0.2765482499018998;11.874342087037917,0.2890158885012036;12.288205727444508,0.27928190695796584;12.083045973594572,0.28402387412513963;12.36931687685298,0.27745053043912654;12.083045973594572,0.28402387412513963;12.12435565298214,0.2830561579417531;12.288205727444508,0.27928190695796584;12.409673645990857,0.2765482499018998;12.36931687685298,0.27745053043912654;12.288205727444508,0.27928190695796584;11.916375287812984,0.2879964289277056;12.449899597988733,0.2756547152562512;12.12435565298214,0.2830561579417531;12.288205727444508,0.27928190695796584;12.12435565298214,0.2830561579417531;12.0,0.28598946072104164;12.449899597988733,0.2756547152562512;11.40175425099138,0.30099521995521866;12.083045973594572,0.28402387412513963",0.2614436394532199,134
24,1,"11.224972160321824,0.3057355937846804;11.224972160321824,0.3057355937846804;11.045361017187261,0.3107072302401247;11.313708498984761,0.3033376305355985;11.224972160321824,0.3057355937846804;11.61895003862225,0.2953686449502492;11.090536506409418,0.3094416150804931;11.269427669584644,0.3045295315142644;11.224972160321824,0.3057355937846804;11.269427669584644,0.3045295315142644;11.532562594670797,0.2975811750840503;11.313708498984761,0.3033376305355985;11.661903789690601,0.2942807272759665;11.135528725660043,0.30819134081566296;11.357816691600547,0.302159615869701;11.135528725660043,0.30819134081566296;11.40175425099138,0.30099521995521866;11.135528725660043,0.30819134081566296;11.575836902790225,0.29646871819913817;11.313708498984761,0.3033376305355985",0.5405303569191161,153;182
48,1,"11.40175425099138,0.30099521995521866;11.489125293076057,0.2987062497021183;11.445523142259598,0.299844182393132;11.661903789690601,0.2942807272759665;11.489125293076057,0.2987062497021183;11.357816691600547,0.302159615869701;11.489125293076057,0.2987062497021183;11.789826122551595,0.2910877135064789;11.40175425099138,0.30099521995521866;11.090536506409418,0.3094416150804931;11.489125293076057,0.2987062497021183;11.575836902790225,0.29646871819913817;11.74734012447073,0.2921404754003512;11.704699910719626,0.2932047429519705;11.045361017187261,0.3107072302401247;11.445523142259598,0.299844182393132;11.532562594670797,0.2975811750840503;10.862780491200215,0.31592956623146456;11.090536506409418,0.3094416150804931;11.224972160321824,0.3057355937846804",0.25686247228803466,142;166;182
13,1,"9.797958971132712,0.35026412529014206;9.273618495495704,0.3700684398780689;8.94427190999916,0.3836951250124531;9.38083151964686,0.3658389473752848;9.899494936611665,0.3466715777549697;8.831760866327848,0.3885831580582001;9.486832980505138,0.3617512330727009;9.539392014169456,0.35975809816337595;9.591663046625438,0.3577975489724808;9.16515138991168,0.37444810048964955;9.219544457292887,0.3722389478731569;9.38083151964686,0.3658389473752848;9.327379053088816,0.3679354628046359;9.486832980505138,0.3617512330727009;9.327379053088816,0.3679354628046359;9.486832980505138,0.3617512330727009;9.219544457292887,0.3722389478731569;9.433981132056603,0.36377786648215954;9.695359714832659,0.3539707271925325;9.695359714832659,0.3539707271925325",1.7033522589802017,146
26,1,"10.04987562112089,0.3414841793106424;10.04987562112089,0.3414841793106424;10.04987562112089,0.3414841793106424;9.9498743710662,0.3449162673482831;9.899494936611665,0.3466715777549697;10.0,0.34318735286525;9.746794344808963,0.35210279474915546;9.9498743710662,0.3449162673482831;10.099504938362077,0.3398061142201962;10.099504938362077,0.3398061142201962;9.746794344808963,0.35210279474915546;9.746794344808963,0.35210279474915546;10.099504938362077,0.3398061142201962;10.04987562112089,0.3414841793106424;9.695359714832659,0.3539707271925325;9.899494936611665,0.3466715777549697;9.848857801796104,0.3484539626540897;10.488088481701515,0.327216302059242;9.9498743710662,0.3449162673482831;10.0,0.34318735286525",1.9365000721011636,144
7,1,"12.0,0.28598946072104164;11.789826122551595,0.2910877135064789;11.832159566199232,0.2900462514430828;11.874342087037917,0.2890158885012036;12.0,0.28598946072104164;12.083045973594572,0.28402387412513963;11.916375287812984,0.2879964289277056;11.832159566199232,0.2900462514430828;11.832159566199232,0.2900462514430828;11.832159566199232,0.2900462514430828;12.165525060596439,0.282098266335267;12.165525060596439,0.282098266335267;11.74734012447073,0.2921404754003512;11.789826122551595,0.2910877135064789;12.206555615733702,0.2811500341856444;11.832159566199232,0.2900462514430828;12.206555615733702,0.2811500341856444;11.704699910719626,0.2932047429519705;12.083045973594572,0.28402387412513963;12.24744871391589,0.28021130023211366",0.4403125181114261,130
43,1,"9.746794344808963,0.35210279474915546;9.695359714832659,0.3539707271925325;9.591663046625438,0.3577975489724808;9.539392014169456,0.35975809816337595;9.695359714832659,0.3539707271925325;9.486832980505138,0.3617512330727009;10.295630140987,0.33333302397783104;9.797958971132712,0.35026412529014206;9.486832980505138,0.3617512330727009;10.099504938362077,0.3398061142201962;9.848857801796104,0.3484539626540897;9.848857801796104,0.3484539626540897;9.486832980505138,0.3617512330727009;10.14889156509222,0.3381525466738313;9.591663046625438,0.3577975489724808;9.433981132056603,0.36377786648215954;9.695359714832659,0.3539707271925325;9.797958971132712,0.35026412529014206;9.695359714832659,0.3539707271925325;9.273618495495704,0.3700684398780689",0.7098370913229077,195
18,1,"8.06225774829855,0.4256715222701431;8.246211251235321,0.4161757956586898;8.12403840463596,0.42243442949433996;8.660254037844387,0.39627862111845435;8.12403840463596,0.42243442949433996;8.12403840463596,0.42243442949433996;8.48528137423857,0.4044501740474647;8.12403840463596,0.42243442949433996;8.18535277187245,0.41927008209658845;9.1104335791443,0.376697058250749;7.681145747868608,0.4467918773191862;8.717797887081348,0.39366289206338384;8.18535277187245,0.41927008209658845;8.246211251235321,0.4161757956586898;8.246211251235321,0.4161757956586898;8.717797887081348,0.39366289206338384;8.426149773176359,0.40728845570458044;8.306623862918075,0.4131490224293002;8.246211251235321,0.4161757956586898;8.18535277187245,0.41927008209658845",1.6383975210370978,18;42;68;86;108
5,1,"9.695359714832659,0.3539707271925325;9.848857801796104,0.3484539626540897;9.899494936611665,0.3466715777549697;9.797958971132712,0.35026412529014206;10.099504938362077,0.3398061142201962;10.246950765959598,0.33491656269621145;10.44030650891055,0.32871386732980284;10.44030650891055,0.32871386732980284;10.392304845413264,0.3302321842653786;10.04987562112089,0.3414841793106424;10.723805294763608,0.3200238566741108;10.295630140987,0.33333302397783104;9.848857801796104,0.3484539626540897;9.695359714832659,0.3539707271925325;10.099504938362077,0.3398061142201962;10.14889156509222,0.3381525466738313;9.9498743710662,0.3449162673482831;10.04987562112089,0.3414841793106424;11.135528725660043,0.30819134081566296;10.246950765959598,0.33491656269621145",1.0524027972164136,130
1,1,"11.445523142259598,0.299844182393132;11.74734012447073,0.2921404754003512;11.532562594670797,0.2975811750840503;11.61895003862225,0.2953686449502492;11.489125293076057,0.2987062497021183;11.661903789690601,0.2942807272759665;11.61895003862225,0.2953686449502492;11.575836902790225,0.29646871819913817;12.083045973594572,0.28402387412513963;11.958260743101398,0.2869876817690494;11.74734012447073,0.2921404754003512;11.704699910719626,0.2932047429519705;11.789826122551595,0.2910877135064789;11.661903789690601,0.2942807272759665;11.532562594670797,0.2975811750840503;11.789826122551595,0.2910877135064789;11.61895003862225,0.2953686449502492;11.61895003862225,0.2953686449502492;11.135528725660043,0.30819134081566296;11.61895003862225,0.2953686449502492",0.15182919065624423,150
17,1,"9.899494936611665,0.3466715777549697;9.486832980505138,0.3617512330727009;8.774964387392123,0.3910982856618107;9.433981132056603,0.36377786648215954;10.099504938362077,0.3398061142201962;8.94427190999916,0.3836951250124531;9.797958971132712,0.35026412529014206;9.486832980505138,0.3617512330727009;9.848857801796104,0.3484539626540897;10.099504938362077,0.3398061142201962;9.591663046625438,0.3577975489724808;9.1104335791443,0.376697058250749;9.0,0.3813192809613889;8.831760866327848,0.3885831580582001;8.660254037844387,0.39627862111845435;8.602325267042627,0.3989471941732721;9.0,0.3813192809613889;8.831760866327848,0.3885831580582001;9.1104335791443,0.376697058250749;9.16515138991168,0.37444810048964955",1.1741977851763106,56;71
50,1,"10.770329614269007,0.31864145774199915;10.44030650891055,0.32871386732980284;10.862780491200215,0.31592956623146456;10.677078252031311,0.3214244054078733;10.63014581273465,0.322843504605666;10.770329614269007,0.31864145774199915;10.44030650891055,0.32871386732980284;10.583005244258363,0.3242815674228648;10.723805294763608,0.3200238566741108;10.723805294763608,0.3200238566741108;10.816653826391969,0.3172768199606185;10.723805294763608,0.3200238566741108;10.908712114635714,0.3145993305706651;10.583005244258363,0.3242815674228648;10.63014581273465,0.322843504605666;10.816653826391969,0.3172768199606185;10.535653752852738,0.32573902001318633;10.677078252031311,0.3214244054078733;10.63014581273465,0.322843504605666;10.677078252031311,0.3214244054078733",0.5853760351952517,21;72
46,1,"9.327379053088816,0.3679354628046359;9.643650760992955,0.3558687071636695;9.746794344808963,0.35210279474915546;9.055385138137417,0.3789870310649642;9.219544457292887,0.3722389478731569;9.539392014169456,0.35975809816337595;9.16515138991168,0.37444810048964955;9.055385138137417,0.3789870310649642;9.273618495495704,0.3700684398780689;10.04987562112089,0.3414841793106424;9.486832980505138,0.3617512330727009;10.04987562112089,0.3414841793106424;9.539392014169456,0.35975809816337595;9.38083151964686,0.3658389473752848;10.04987562112089,0.3414841793106424;9.433981132056603,0.36377786648215954;9.16515138991168,0.37444810048964955;9.539392014169456,0.35975809816337595;9.643650760992955,0.3558687071636695;10.246950765959598,0.33491656269621145",2.782969061934978,139
29,1,"9.797958971132712,0.35026412529014206;9.9498743710662,0.3449162673482831;9.591663046625438,0.3577975489724808;10.0,0.34318735286525;10.44030650891055,0.32871386732980284;9.486832980505138,0.3617512330727009;10.295630140987,0.33333302397783104;9.591663046625438,0.3577975489724808;9.591663046625438,0.3577975489724808;9.433981132056603,0.36377786648215954;10.0,0.34318735286525;9.16515138991168,0.37444810048964955;10.099504938362077,0.3398061142201962;10.392304845413264,0.3302321842653786;10.0,0.34318735286525;9.899494936611665,0.3466715777549697;9.9498743710662,0.3449162673482831;9.797958971132712,0.35026412529014206;9.848857801796104,0.3484539626540897;10.198039027185569,0.3365228863611851",0.8477666376077729,56;192
22,1,"10.862780491200215,0.31592956623146456;10.295630140987,0.33333302397783104;11.224972160321824,0.3057355937846804;10.862780491200215,0.31592956623146456;10.723805294763608,0.3200238566741108;10.954451150103322,0.31328575769130435;11.045361017187261,0.3107072302401247;10.63014581273465,0.322843504605666;10.816653826391969,0.3172768199606185;11.0,0.31198850260477273;11.090536506409418,0.3094416150804931;10.488088481701515,0.327216302059242;11.357816691600547,0.302159615869701;11.090536506409418,0.3094416150804931;10.723805294763608,0.3200238566741108;10.954451150103322,0.31328575769130435;10.908712114635714,0.3145993305706651;11.269427669584644,0.3045295315142644;10.908712114635714,0.3145993305706651;11.090536506409418,0.3094416150804931",0.3187464129338673,47;66
16,1,"10.392304845413264,0.3302321842653786;10.583005244258363,0.3242815674228648;10.677078252031311,0.3214244054078733;10.954451150103322,0.31328575769130435;11.135528725660043,0.30819134081566296;11.0,0.31198850260477273;10.862780491200215,0.31592956623146456;10.816653826391969,0.3172768199606185;10.344080432788601,0.331771736593827;10.862780491200215,0.31592956623146456;10.723805294763608,0.3200238566741108;10.862780491200215,0.31592956623146456;11.357816691600547,0.302159615869701;10.583005244258363,0.3242815674228648;10.770329614269007,0.31864145774199915;10.954451150103322,0.31328575769130435;11.180339887498949,0.3069561000099625;10.677078252031311,0.3214244054078733;11.045361017187261,0.3107072302401247;11.357816691600547,0.302159615869701",0.38818865785589896,100
