simulation,permutation,lambda_pairs,threshold,predicted_changepoints
19,1,"20.97617696340303,0.12762727940188873;20.8806130178211,0.1282113889954683;21.563858652847824,0.12414904220948164;21.517434791350013,0.12441689374459752;21.283796653792763,0.12578265248623471;21.37755832643195,0.12523097152688395;20.688160865577203,0.12940407876207843",0.15812191994140656,804
34,1,"24.95996794869737,0.1072570447043149;24.79919353527449,0.10795239749565787;24.73863375370596,0.10821666324603127;24.596747752497688,0.10884090958000128;24.79919353527449,0.10795239749565787;24.95996794869737,0.1072570447043149;24.95996794869737,0.1072570447043149",0.07801205679606787,147
38,1,"24.596747752497688,0.10884090958000128;24.919871588754223,0.10742962252260682;24.43358344574123,0.10956773508219582;24.515301344262525,0.10920250828237309;24.71841418861655,0.10830518404876423;24.43358344574123,0.10956773508219582;24.55605831561735,0.109021259181042",0.14846444380297702,284
7,1,"22.44994432064365,0.11924895491299581;22.759613353482084,0.11762644454951232;22.22611077089287,0.12044988102901256;22.93468988235943,0.1167285196278524;22.847319317591726,0.11717490182887198;23.388031127053,0.11446591564499221;22.9128784747792,0.11683963675879876",0.14532709033613198,231
33,1,"22.93468988235943,0.1167285196278524;22.93468988235943,0.1167285196278524;23.065125189341593,0.11606840960606644;23.388031127053,0.11446591564499221;23.2163735324878,0.11531225556590305;23.40939982143925,0.11436142825156403;23.2379000772445,0.11520543548223869",0.03177298853113802,357
15,1,"23.515952032609693,0.11384324965365243;23.49468024894146,0.11394632187906951;23.259406699226016,0.11509891170959169;23.53720459187964,0.11374045663074679;23.065125189341593,0.11606840960606644;23.173260452512935,0.11552679018033431;23.0,0.11639706078659567",0.10519998294280732,638
20,1,"22.20360331117452,0.1205719792671835;22.58317958127243,0.11854541511558311;22.181073012818835,0.12069444956718453;22.360679774997898,0.11972500053800142;21.840329667841555,0.12257747198906074;22.40535650240808,0.11948626650077933;21.863211109075447,0.12244918574565744",0.06981999246584432,233
41,1,"23.874672772626646,0.1121327367955028;23.790754506740637,0.11252826795943728;23.853720883753127,0.11223122845858012;24.474476501040833,0.10938466438609419;24.310491562286437,0.11012251197112002;24.269322199023193,0.11030931874147896;23.811761799581316,0.11242899289118426",0.08459813404339644,185
24,1,"22.44994432064365,0.11924895491299581;22.181073012818835,0.12069444956718453;22.737634001804146,0.11774014824406445;22.693611435820433,0.11796854835832854;22.60530911091463,0.11842936475480832;22.561028345356956,0.11866180730377268;22.538855339169288,0.11877854300077206",0.054060050042466355,584
11,1,"21.93171219946131,0.12206673030104129;22.15851980616034,0.12081729382246124;21.97726097583591,0.12181374198701188;22.090722034374522,0.12118808945791441;22.06807649071391,0.12131244874097744;22.538855339169288,0.11877854300077206;22.22611077089287,0.12044988102901256",0.04889149081693395,775
45,1,"20.615528128088304,0.12985999589523753;20.518284528683193,0.13047544956057355;20.12461179749811,0.13302777837555713;20.445048300260872,0.13094282580186134;20.0,0.13385661990458503;20.518284528683193,0.13047544956057355;21.047565179849187,0.12719439874474275",0.050227518749953085,817
37,1,"23.065125189341593,0.11606840960606644;23.49468024894146,0.11394632187906951;23.345235059857504,0.11467575251341425;23.2379000772445,0.11520543548223869;23.366642891095847,0.11457068996042456;23.558437978779494,0.11363794155211629;22.847319317591726,0.11717490182887198",0.0023970377306889593,804;922
3,1,"22.06807649071391,0.12131244874097744;22.090722034374522,0.12118808945791441;22.47220505424423,0.11913082813322237;22.06807649071391,0.12131244874097744;21.77154105707724,0.1229647635449053;21.93171219946131,0.12206673030104129;22.06807649071391,0.12131244874097744",0.0563720958376218,900
8,1,"24.020824298928627,0.11145047999918577;24.124676163629637,0.11097070816344244;24.310491562286437,0.11012251197112002;24.124676163629637,0.11097070816344244;24.413111231467404,0.10965961579862042;24.73863375370596,0.10821666324603127;24.20743687382041,0.11059132001649197",0.09546231210519544,579
9,1,"23.790754506740637,0.11252826795943728;23.748684174075834,0.11272760960011713;23.323807579381203,0.1147811046279746;24.0,0.11154718325382086;24.1039415863879,0.11106616685478297;24.020824298928627,0.11145047999918577;23.958297101421877,0.11174134734028396",0.0475906172599047,164
2,1,"20.83266665599966,0.12850646738115523;21.748563170931547,0.12309467880939706;20.97617696340303,0.12762727940188873;21.142374511865974,0.12662401740112889;20.92844953645635,0.12791833400884595;20.566963801203133,0.13016663149546132;21.047565179849187,0.12719439874474275",0.009489662154130853,887
36,1,"21.72556098240043,0.12322500672182447;22.271057451320086,0.12020679323123101;22.60530911091463,0.11842936475480832;21.863211109075447,0.12244918574565744;22.293496809607955,0.12008579995121814;22.427661492005804,0.11936743378465683;22.44994432064365,0.11924895491299581",0.028063181127518134,122
10,1,"25.25866188063018,0.10598868660357193;25.11971337416094,0.10657495801068723;25.41653005427767,0.1053303654108021;24.979991993593593,0.1071710670995524;25.179356624028344,0.10632251006512798;24.758836806279895,0.10812835914055001;25.03996805109783,0.1069143695642346",0.01976316150071146,661
44,1,"23.643180835073778,0.11323063579162218;23.430749027719962,0.11425722647297765;23.811761799581316,0.11242899289118426;24.08318915758459,0.11116187231575946;23.49468024894146,0.11394632187906951;23.323807579381203,0.1147811046279746;23.83275057562597,0.11232998010853329",0.023832896365142506,173
25,1,"25.337718918639855,0.1056579878673392;25.099800796022265,0.10665950777250645;24.859605789312106,0.10769005835332596;25.03996805109783,0.1069143695642346;25.079872407968907,0.1067442590832745;25.0,0.10708529592366803;25.0,0.10708529592366803",0.06699745284674558,449
21,1,"22.64950330581225,0.11819828284731979;22.737634001804146,0.11774014824406445;22.978250586152114,0.11650723313571484;22.93468988235943,0.1167285196278524;22.516660498395403,0.11889562389957782;22.360679774997898,0.11972500053800142;22.47220505424423,0.11913082813322237",0.05243435882026682,638
14,1,"22.627416997969522,0.11831365455155284;22.9128784747792,0.11683963675879876;22.271057451320086,0.12020679323123101;22.15851980616034,0.12081729382246124;22.715633383201094,0.11785418231267643;22.40535650240808,0.11948626650077933;22.58317958127243,0.11854541511558311",0.00024375968783426353,235;395
32,1,"21.283796653792763,0.12578265248623471;21.18962010041709,0.12634168925185235;20.8806130178211,0.1282113889954683;20.8806130178211,0.1282113889954683;21.071307505705477,0.12705108106684;21.0,0.12748249514722385;21.02379604162864,0.12733820252017214",0.04209444163033224,515
6,1,"22.271057451320086,0.12020679323123101;21.93171219946131,0.12206673030104129;22.494443758403985,0.1190130517048912;22.47220505424423,0.11913082813322237;21.95449840010015,0.12194003931693052;22.64950330581225,0.11819828284731979;22.0,0.12168783627689549",0.007006328277323401,888
39,1,"22.293496809607955,0.12008579995121814;22.0,0.12168783627689549;22.715633383201094,0.11785418231267643;21.633307652783937,0.12375048887853204;22.627416997969522,0.11831365455155284;22.693611435820433,0.11796854835832854;22.02271554554524,0.12156232016688022",0.1357767887204821,512
40,1,"21.908902300206645,0.1221938169885604;21.88606862823929,0.12232130144366969;21.863211109075447,0.12244918574565744;21.840329667841555,0.12257747198906074;22.181073012818835,0.12069444956718453;22.181073012818835,0.12069444956718453;21.656407827707714,0.12361848831949473",0.02797060271863015,857
1,1,"23.345235059857504,0.11467575251341425;23.40939982143925,0.11436142825156403;23.57965224510319,0.11353570316744867;23.173260452512935,0.11552679018033431;23.473389188611005,0.1140496745732232;23.45207879911715,0.11415330901039276;23.748684174075834,0.11272760960011713",0.02677711921507882,153
35,1,"22.67156809750927,0.11808324799491104;22.15851980616034,0.12081729382246124;22.315913604421397,0.11996517129199169;22.0,0.12168783627689549;21.908902300206645,0.1221938169885604;22.22611077089287,0.12044988102901256;22.11334438749598,0.12106411184033694",0.07709958342458996,413
18,1,"24.351591323771842,0.1099366510589517;24.55605831561735,0.109021259181042;24.413111231467404,0.10965961579862042;24.596747752497688,0.10884090958000128;24.186773244895647,0.11068580215249174;24.859605789312106,0.10769005835332596;24.145392935299274,0.11087549518309459",0.07348259892785455,194
13,1,"23.853720883753127,0.11223122845858012;23.600847442411894,0.1134337402342918;24.124676163629637,0.11097070816344244;23.83275057562597,0.11232998010853329;23.874672772626646,0.1121327367955028;24.041630560342615,0.1113540278132262;23.748684174075834,0.11272760960011713",0.051869543919642894,213
47,1,"23.043437243605826,0.11617765048634665;23.430749027719962,0.11425722647297765;23.706539182259394,0.11292801439761024;23.345235059857504,0.11467575251341425;23.40939982143925,0.11436142825156403;23.08679276123039,0.11595947630228674;23.280893453645632,0.11499268288058248",0.043555816902350566,523
26,1,"22.338307903688676,0.11984490542587747;21.95449840010015,0.12194003931693052;22.06807649071391,0.12131244874097744;21.6794833886788,0.12348690926324013;21.908902300206645,0.1221938169885604;22.427661492005804,0.11936743378465683;22.24859546128699,0.12032815297262094",0.13058998035886785,498
22,1,"23.706539182259394,0.11292801439761024;23.68543856465402,0.11302861843929746;24.20743687382041,0.11059132001649197;24.06241883103193,0.11125782561141176;23.916521486202797,0.11193652888176533;24.0,0.11154718325382086;23.790754506740637,0.11252826795943728",0.030943227927353455,822
17,1,"24.331050121192877,0.11002946378215955;24.269322199023193,0.11030931874147896;23.811761799581316,0.11242899289118426;24.166091947189145,0.1107805268614435;23.979157616563597,0.11164413866826048;23.979157616563597,0.11164413866826048;24.228082879171435,0.11049707941989897",0.050262243651194825,490
43,1,"22.67156809750927,0.11808324799491104;23.0,0.11639706078659567;23.53720459187964,0.11374045663074679;22.80350850198276,0.11740002192464921;23.345235059857504,0.11467575251341425;23.08679276123039,0.11595947630228674;23.388031127053,0.11446591564499221",0.07450252992549716,626
48,1,"22.891046284519195,0.11695107182157058;22.93468988235943,0.1167285196278524;23.0,0.11639706078659567;23.345235059857504,0.11467575251341425;22.737634001804146,0.11774014824406445;23.0,0.11639706078659567;22.891046284519195,0.11695107182157058",0.005921401163725162,244;319
29,1,"26.057628441590765,0.10273891210370897;26.13426869074396,0.10243762432272946;25.534290669607408,0.10484459634033223;25.98076211353316,0.10304287404630079;26.419689627245813,0.10133095565705875;25.826343140289914,0.10365898042744151;26.229754097208,0.10206471582502046",0.07006439499275155,135
31,1,"24.166091947189145,0.1107805268614435;24.06241883103193,0.11125782561141176;24.289915602982237,0.11021579662314722;23.979157616563597,0.11164413866826048;24.43358344574123,0.10956773508219582;23.93741840717165,0.11183881037437321;23.558437978779494,0.11363794155211629",0.06095976581955587,604
50,1,"23.259406699226016,0.11509891170959169;22.80350850198276,0.11740002192464921;23.08679276123039,0.11595947630228674;23.57965224510319,0.11353570316744867;23.302360395462088,0.11488674763664915;23.08679276123039,0.11595947630228674;22.956480566497994,0.11661771891979941",0.053959689971088604,471
5,1,"22.561028345356956,0.11866180730377268;22.869193252058544,0.11706282633519317;22.271057451320086,0.12020679323123101;22.67156809750927,0.11808324799491104;22.737634001804146,0.11774014824406445;22.22611077089287,0.12044988102901256;22.58317958127243,0.11854541511558311",0.08100738360281429,392
