simulation,permutation,lambda_pairs,threshold,predicted_changepoints
34,1,"38.65229618017538,0.054234660165198456;38.379682124790975,0.05461989344050167;38.72983346207417,0.05412608215806522;38.768543949960254,0.05407203712995156",0.02264322764295481,1655
41,1,"30.757112998459398,0.06815640167662719;30.116440692751194,0.06960630471983273;30.62678566222711,0.06844643022796315;29.949958263743873,0.06999322434696321",0.03875146169655953,808;1061;1291;1449;1545;1679
46,1,"33.91164991562634,0.06181634196956152;34.07345007480164,0.06152280274919045;34.20526275297414,0.06128571977580081;34.292856398964496,0.06112917872888855",0.02253597201061008,722
33,1,"35.6931365951495,0.058731015200868764;35.63705936241092,0.05882343227644446;35.81898937714463,0.05852465924887352;35.62302626111375,0.058846604793504974",0.03734933900709464,1556
39,1,"34.08812109811862,0.06149632424452129;34.307433596816885,0.06110320499551761;34.48187929913333,0.060794080558976324;34.0147027033899,0.06162905982792828",0.017705066432326413,1514
30,1,"35.4259791678367,0.05917392256131733;35.397740040855716,0.0592211295273904;35.270384177096794,0.059434967802184054;35.66510900025401,0.05877716924744236",0.03153676253721727,989
45,1,"32.09361307176243,0.06531810996938936;31.85906464414798,0.06579898598251743;32.38826948140329,0.06472387013884952;32.109188716004645,0.06528642521857066",0.06144497713062498,1161
48,1,"33.66006535941367,0.06227837425604232;33.71943060017473,0.06216872914590518;34.02939905434711,0.06160244395114046;33.51119216023208,0.06255504542819859",0.00077924239446417,1058
37,1,"33.34666400106613,0.06286368399157975;34.08812109811862,0.06149632424452129;33.331666624997915,0.06289196911516695;33.481338085566414,0.06261082345571214",0.021484472163781847,1589
42,1,"37.067505985701274,0.05655341766843045;37.12142238654117,0.056471277584892524;36.90528417449187,0.056802005317854266;37.44329045369811,0.055985842123802136",0.023501460602603358,565
